R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
0.32,44.0,8.0,139.87986381177242,143.50764101373747,61144.9259375,16.51310442331094,1.0525425205753478,1.0234656434193332,3702.8122859311643
0.64,64.0,8.0,144.38413676716706,151.15527445009806,32573.092109375004,8.796852120518361,1.095992673442938,1.0234656434193332,3702.8122859311643
0.96,128.0,8.0,147.86312065555765,157.4369557488096,22774.48171875,6.15059040537422,1.1336882135941868,1.0234656434193332,3702.8122859311643
1.28,148.0,8.0,154.93418263895157,166.8225809747074,18753.594492187498,5.064689496532617,1.1593516418385956,1.0234656434193332,3702.8122859311643
1.6,157.0,8.0,159.7875414417532,173.86332989147698,15957.536499999998,4.3095720948725,1.1839412634647801,1.0234656434193332,3702.8122859311643
1.92,189.0,8.0,164.14435445667937,180.24929219975473,14033.004739583332,3.789823424995573,1.2058554079828332,1.0234656434193332,3702.8122859311643
2.24,195.0,6.0,177.85816455816698,195.21715376983545,14122.11013392857,3.81388767331942,1.2047261592870575,1.0234656434193332,3702.8122859311643
2.56,201.0,6.0,197.38021050753795,215.4771133031029,15218.338867187498,4.1099406861669925,1.191777225435524,1.0234656434193332,3702.8122859311643
2.88,214.0,4.0,206.77705784249858,226.13365584874376,14846.09432291667,4.009410463318491,1.1959849224775727,1.0234656434193332,3702.8122859311643
3.2,215.0,4.0,213.1090344166572,233.82259170641262,14192.331421874997,3.8328519854486713,1.2038412410705752,1.0234656434193332,3702.8122859311643
3.52,215.0,4.0,211.70492306510025,234.21066867579918,12732.663196022731,3.4386466860338794,1.2239154954953453,1.0234656434193332,3702.8122859311643
3.84,216.0,3.0,205.7450170721031,230.32626114778472,11023.701054687499,2.9771158253341796,1.2532227321108316,1.0234656434193332,3702.8122859311643
4.8,214.0,2.0,195.78140782515584,225.8652582108424,7985.491593749998,2.1566017872660934,1.3309323296853157,1.0234656434193332,3702.8122859311643
5.76,210.0,2.0,182.75344415359183,218.32268441044522,5798.406484375001,1.5659466472027348,1.4271400187654482,1.0234656434193332,3702.8122859311643
6.72,205.0,2.0,169.26171613805647,210.0866152198795,4263.322700892858,1.1513742452166298,1.5405623801982493,1.0234656434193332,3702.8122859311643
7.68,203.0,1.0,158.54612751499167,204.08433948805,3273.030540364583,0.8839309928835613,1.656944961133748,1.0234656434193332,3702.8122859311643
8.64,201.0,1.0,150.36337336598962,200.09875835675714,2616.7990798611104,0.7067058435026908,1.7709433407725974,1.0234656434193332,3702.8122859311643
9.6,201.0,1.0,143.5696987529054,197.1057159149409,2147.1102500000006,0.5798593296662502,1.8848329228368967,1.0234656434193332,3702.8122859311643
10.56,199.0,1.0,138.13511501424972,195.11641213201523,1806.9422348484845,0.487991854654356,1.9951677470399265,1.0234656434193332,3702.8122859311643
11.52,197.0,1.0,133.68916354738704,193.82284937451362,1551.457677951389,0.41899441779594193,2.1019265481178566,1.0234656434193332,3702.8122859311643
12.48,196.0,2.0,128.7974557202121,191.8928822913126,1329.22953525641,0.35897837443902236,2.2197453979882016,1.0234656434193332,3702.8122859311643
13.44,193.0,3.0,123.79914115210978,189.65149141041485,1140.3442968750003,0.307967082535547,2.34680638442928,1.0234656434193332,3702.8122859311643
14.4,190.0,3.0,119.3286091010869,187.71991205431905,988.841454861111,0.26705146750706593,2.4747511067714014,1.0234656434193332,3702.8122859311643
15.36,188.0,5.0,115.22578422384463,185.96627868429914,864.3868066406252,0.23344062293540047,2.6047680490028253,1.0234656434193332,3702.8122859311643
16.32,187.0,5.0,111.64875682245638,184.5670076340024,763.814025735294,0.2062794348602022,2.7327528684491567,1.0234656434193332,3702.8122859311643
17.28,188.0,3.0,108.15581630222205,183.10082496433205,676.9491087962963,0.18282026106707178,2.8660307328462156,1.0234656434193332,3702.8122859311643
18.24,186.0,3.0,105.10126164799355,181.93852555508644,605.6071929824562,0.16355330657280706,2.996632483061697,1.0234656434193332,3702.8122859311643
19.2,185.0,3.0,102.32565074310546,180.938277822317,545.3405624999999,0.1472773990115625,3.126740753905231,1.0234656434193332,3702.8122859311643
20.16,185.0,3.0,99.70585213516807,179.98125353218384,493.11790426587294,0.133173886815563,3.2584663876951945,1.0234656434193332,3702.8122859311643
21.12,181.0,3.0,97.364790864049,179.21276596051192,448.8590198863636,0.12122111120561081,3.387926772792992,1.0234656434193332,3702.8122859311643
22.08,178.0,3.0,95.27002335467331,178.61129925082716,411.0678147644927,0.11101502939437273,3.5148380229110385,1.0234656434193332,3702.8122859311643
23.04,177.0,3.0,93.24673667212167,177.99748131879088,377.38515190972225,0.10191852105049916,3.643849492500852,1.0234656434193332,3702.8122859311643
24.0,182.0,4.0,91.60687556073506,177.72281695798173,349.6591520833333,0.09443069890738542,3.763832039393302,1.0234656434193332,3702.8122859311643
24.96,180.0,8.0,90.00462238129772,177.41740140367827,324.5525661057692,0.08765028876535456,3.8856421323824266,1.0234656434193332,3702.8122859311643
