r,gN,a0,y_gN_over_a0,nu_simple,alpha_sqrt_nu,gA_gN_times_nu,gB_gN_times_alpha2,abs_err,rel_err
12.755977988994497,6.14571586508887,0.5,12.29143173017774,1.0756365930236333,1.0371290146474705,6.610556874815484,6.610556874815482,1.7763568394002505e-15,2.687151586529286e-16
12.780940470235118,6.121732887874831,0.5,12.243465775749662,1.075913378601198,1.0372624444185754,6.5864543142874785,6.58645431428748,1.7763568394002505e-15,2.6969849856043776e-16
12.805902951475737,6.097890023607359,0.5,12.195780047214718,1.0761905719476044,1.0373960535627675,6.562491752179595,6.562491752179595,0.0,0.0
12.830865432716358,6.07418618298742,0.5,12.14837236597484,1.0764681724746283,1.037529841727277,6.538668099671106,6.538668099671106,0.0,0.0
12.855827913956977,6.050620287281302,0.5,12.101240574562604,1.076746179594315,1.0376638085595522,6.5149822785059985,6.5149822785059985,0.0,0.0
12.880790395197598,6.027191268197874,0.5,12.054382536395748,1.077024592718982,1.0377979537072628,6.491433220870221,6.491433220870219,1.7763568394002505e-15,2.7364632415676576e-16
12.90575287643822,6.003898067767524,0.5,12.007796135535049,1.0773034112612248,1.0379322768183021,6.46801986927063,6.468019869270629,8.881784197001252e-16,1.3731844330284676e-16
12.930715357678839,5.980739638222718,0.5,11.961479276445436,1.0775826346339161,1.0380667775407881,6.444741176415531,6.444741176415531,0.0,0.0
12.95567783891946,5.957714941880163,0.5,11.915429883760327,1.0778622622502134,1.0382014555230663,6.421596105096851,6.421596105096851,0.0,0.0
12.980640320160079,5.934822951024581,0.5,11.869645902049163,1.0781422935235605,1.038336310413712,6.398583628073908,6.398583628073908,0.0,0.0
13.0056028014007,5.91206264779401,0.5,11.82412529558802,1.078422727867691,1.0384713418615321,6.375702727958701,6.375702727958701,0.0,0.0
13.03056528264132,5.8894330240666655,0.5,11.778866048133331,1.0787035646966316,1.038606549515567,6.352952397102775,6.352952397102777,1.7763568394002505e-15,2.7961123086808384e-16
13.05552776388194,5.866933081349306,0.5,11.733866162698613,1.0789848034247065,1.0387419330250929,6.330331637485589,6.330331637485589,0.0,0.0
13.080490245122562,5.844561830667088,0.5,11.689123661334175,1.079266443466539,1.038877492039624,6.307839460604352,6.307839460604352,0.0,0.0
13.10545272636318,5.822318292454889,0.5,11.644636584909778,1.0795484842370566,1.0390132262089145,6.285474887365363,6.285474887365364,8.881784197001252e-16,1.4130649403841887e-16
13.130415207603802,5.800201496450076,0.5,11.600402992900152,1.0798309251514933,1.0391491351829598,6.263236947976761,6.263236947976761,0.0,0.0
13.155377688844421,5.778210481586699,0.5,11.556420963173398,1.0801137656253925,1.0392852186119999,6.241124681842722,6.241124681842721,8.881784197001252e-16,1.423106354987746e-16
13.180340170085042,5.756344295891076,0.5,11.512688591782153,1.0803970050746114,1.0394214761465204,6.219137137459042,6.219137137459042,0.0,0.0
13.205302651325663,5.734601996378777,0.5,11.469203992757555,1.0806806429153242,1.039557907437255,6.197273372310119,6.19727337231012,8.881784197001252e-16,1.4331761184984558e-16
13.230265132566283,5.712982648952951,0.5,11.425965297905902,1.080964678564024,1.0396945121351866,6.175532452767273,6.175532452767271,1.7763568394002505e-15,2.876443210340932e-16
13.255227613806904,5.691485328303988,0.5,11.382970656607975,1.0812491114375269,1.0398312898915512,6.153913453988408,6.153913453988409,8.881784197001252e-16,1.4432741479724396e-16
13.280190095047523,5.670109117810527,0.5,11.340218235621053,1.0815339409529758,1.039968240357837,6.13241545981902,6.13241545981902,0.0,0.0
13.305152576288144,5.648853109441728,0.5,11.297706218883455,1.0818191665278427,1.0401053631857893,6.111037562694462,6.111037562694462,0.0,0.0
13.330115057528763,5.627716403660857,0.5,11.255432807321714,1.0821047875799317,1.0402426580274102,6.089778863543529,6.089778863543527,1.7763568394002505e-15,2.916948019302332e-16
13.355077538769384,5.6066981093300985,0.5,11.213396218660197,1.0823908035273835,1.0403801245349622,6.068638471693267,6.068638471693267,0.0,0.0
13.380040020010005,5.58579734361664,0.5,11.17159468723328,1.0826772137886762,1.0405177623609683,6.047615504775053,6.047615504775054,8.881784197001252e-16,1.4686423417607165e-16
13.405002501250625,5.565013231899963,0.5,11.130026463799926,1.082964017782631,1.040655571158215,6.026709088631888,6.026709088631887,8.881784197001252e-16,1.4737370041230063e-16
13.429964982491246,5.544344907680331,0.5,11.088689815360661,1.0832512149284135,1.0407935505797552,6.00591835722688,6.00591835722688,0.0,0.0
13.454927463731865,5.523791512488497,0.5,11.047583024976994,1.0835388046455376,1.0409317002789076,5.985242452552953,5.985242452552951,1.7763568394002505e-15,2.9678945397484457e-16
13.479889944972486,5.5033521957965394,0.5,11.006704391593079,1.083826786353868,1.0410700199092604,5.964680524543666,5.964680524543665,8.881784197001252e-16,1.4890628526463724e-16
13.504852426213105,5.483026114929887,0.5,10.966052229859773,1.0841151594736238,1.0412085091246728,5.944231730985258,5.944231730985258,0.0,0.0
13.529814907453726,5.462812434980446,0.5,10.925624869960892,1.084403923425381,1.0413471675792763,5.923895237429755,5.923895237429756,8.881784197001252e-16,1.4993148664889048e-16
13.554777388694347,5.44271032872088,0.5,10.88542065744176,1.0846930776300758,1.0414859949274766,5.903670217109253,5.903670217109253,0.0,0.0
13.579739869934967,5.422718976519963,0.5,10.845437953039927,1.0849826215090075,1.0416249908239565,5.8835558508512715,5.8835558508512715,0.0,0.0
13.604702351175588,5.402837566259034,0.5,10.805675132518068,1.0852725544838415,1.0417641549236762,5.8635513269952035,5.863551326995203,8.881784197001252e-16,1.5147448537050246e-16
13.629664832416207,5.383065293249519,0.5,10.766130586499038,1.0855628759766125,1.0419034868818764,5.843655841309835,5.843655841309833,1.7763568394002505e-15,3.0398039987962164e-16
13.654627313656828,5.363401360151501,0.5,10.726802720303002,1.0858535854097262,1.0420429863540785,5.82386859691191,5.823868596911911,8.881784197001252e-16,1.52506603629601e-16
13.679589794897447,5.343844976893346,0.5,10.687689953786691,1.0861446822059646,1.042182652996088,5.804188804185763,5.804188804185762,8.881784197001252e-16,1.5302369541452619e-16
13.704552276138068,5.324395360592323,0.5,10.648790721184646,1.086436165788486,1.0423224864639955,5.784615680703927,5.784615680703927,0.0,0.0
13.72951475737869,5.305051735476275,0.5,10.61010347095255,1.0867280355808298,1.0424624864141778,5.7651484511488045,5.765148451148805,8.881784197001252e-16,1.540599391717555e-16
13.754477238619309,5.285813332806244,0.5,10.571626665612488,1.0870202910069193,1.0426026525033012,5.745786347235297,5.745786347235297,0.0,0.0
13.77943971985993,5.266679390800096,0.5,10.533358781600192,1.0873129314910637,1.0427429843883216,5.726528607634422,5.726528607634421,8.881784197001252e-16,1.550989230222363e-16
13.80440220110055,5.247649154557117,0.5,10.495298309114235,1.0876059564579608,1.0428834817264874,5.707374477897903,5.707374477897903,0.0,0.0
13.82936468234117,5.228721875983542,0.5,10.457443751967084,1.0878993653327012,1.0430241441753403,5.688323210383706,5.688323210383705,8.881784197001252e-16,1.5614063878768472e-16
13.854327163581791,5.209896813719046,0.5,10.419793627438091,1.0881931575407693,1.0431649713927176,5.669374064182521,5.669374064182521,0.0,0.0
13.87928964482241,5.191173233064135,0.5,10.38234646612827,1.0884873325080475,1.0433059630367534,5.650526305045157,5.650526305045157,0.0,0.0
13.904252126063032,5.172550405908468,0.5,10.345100811816936,1.0887818896608183,1.043447118765881,5.631779205310854,5.631779205310854,0.0,0.0
13.929214607303651,5.154027610660071,0.5,10.308055221320142,1.089076828425767,1.0435884382388332,5.613132043836504,5.613132043836504,0.0,0.0
13.954177088544272,5.13560413217543,0.5,10.27120826435086,1.0893721482299847,1.0437299211146458,5.594584105926735,5.594584105926735,0.0,0.0
13.979139569784891,5.11727926169047,0.5,10.23455852338094,1.0896678485009699,1.043871567052657,5.576134683264886,5.576134683264886,0.0,0.0
14.004102051025512,5.09905229675238,0.5,10.19810459350476,1.0899639286666334,1.0440133757125114,5.557783073844845,5.5577830738448455,8.881784197001252e-16,1.5980803998629047e-16
14.029064532266133,5.0809225411523,0.5,10.1618450823046,1.0902603881552988,1.0441553467541593,5.5395285819037134,5.5395285819037134,0.0,0.0
14.054027013506753,5.0628893048588335,0.5,10.125778609717667,1.0905572263957057,1.0442974798378601,5.521370517855332,5.521370517855333,8.881784197001252e-16,1.6086194846512868e-16
14.078989494747374,5.044951903952391,0.5,10.089903807904783,1.0908544428170135,1.0444397746241827,5.503308198224617,5.503308198224617,0.0,0.0
14.103951975987993,5.027109660560346,0.5,10.054219321120692,1.0911520368488024,1.0445822307740078,5.485340945582713,5.485340945582714,8.881784197001252e-16,1.6191854408163376e-16
14.128914457228614,5.009361902792984,0.5,10.018723805585967,1.0914500079210767,1.044724847948529,5.467468088482942,5.467468088482943,8.881784197001252e-16,1.6244784703381195e-16
14.153876938469233,4.991707964680253,0.5,9.983415929360506,1.091748355464268,1.0448676258092544,5.4496889613975545,5.449688961397555,8.881784197001252e-16,1.629778187326777e-16
14.178839419709854,4.974147186109288,0.5,9.948294372218577,1.092047078909236,1.0450105640180083,5.432002904655245,5.432002904655243,1.7763568394002505e-15,3.270169163344715e-16
14.203801900950475,4.956678912762699,0.5,9.913357825525399,1.092346177687273,1.0451536622369328,5.414409264379443,5.414409264379441,1.7763568394002505e-15,3.2807952865451567e-16
14.228764382191095,4.9393024960576275,0.5,9.878604992115255,1.0926456512301046,1.045296920128489,5.396907392427368,5.396907392427368,0.0,0.0
14.253726863431716,4.922017293085529,0.5,9.844034586171057,1.0929454989698948,1.0454403373554584,5.379496646329814,5.379496646329813,8.881784197001252e-16,1.6510437278664147e-16
14.278689344672335,4.90482266655272,0.5,9.80964533310544,1.093245720339245,1.045583913580945,5.362176389231684,5.362176389231686,1.7763568394002505e-15,3.312753461388417e-16
14.303651825912956,4.887717984721626,0.5,9.775435969443253,1.0935463147711992,1.045727648468376,5.344945989833247,5.344945989833247,0.0,0.0
14.328614307153577,4.87070262135276,0.5,9.74140524270552,1.0938472816992455,1.0458715416815039,5.327804822332106,5.327804822332107,8.881784197001252e-16,1.6670626070557678e-16
14.353576788394196,4.853775955647397,0.5,9.707551911294795,1.0941486205573185,1.0460155928844075,5.31075226636588,5.31075226636588,0.0,0.0
14.378539269634818,4.836937372190953,0.5,9.673874744381907,1.0944503307798015,1.0461598017414937,5.293787706955572,5.293787706955572,0.0,0.0
14.403501750875437,4.820186260897046,0.5,9.640372521794092,1.0947524118015293,1.0463041679174987,5.2769105344496365,5.2769105344496365,0.0,0.0
14.428464232116058,4.80352201695223,0.5,9.60704403390446,1.0950548630577908,1.0464486910774893,5.260120144468707,5.260120144468706,8.881784197001252e-16,1.68851356110961e-16
14.453426713356677,4.786944040761411,0.5,9.573888081522822,1.0953576839843309,1.0465933708868649,5.2434159378510135,5.243415937851013,8.881784197001252e-16,1.693892741349336e-16
14.478389194597298,4.770451737893899,0.5,9.540903475787799,1.0956608740173521,1.0467382070113578,5.226797320598426,5.226797320598426,0.0,0.0
14.50335167583792,4.754044519030131,0.5,9.508089038060263,1.0959644325935192,1.0468831991170358,5.210263703823188,5.210263703823188,0.0,0.0
14.528314157078539,4.737721799909022,0.5,9.475443599818044,1.096268359149959,1.0470283468703028,5.193814503695254,5.193814503695255,8.881784197001252e-16,1.7100695819386908e-16
14.55327663831916,4.721483001275944,0.5,9.442966002551888,1.0965726531242637,1.0471736499379,5.177449141390273,5.177449141390273,0.0,0.0
14.578239119559779,4.705327548831347,0.5,9.410655097662694,1.096877313954494,1.0473191079869086,5.161167043038211,5.161167043038211,0.0,0.0
14.6032016008004,4.689254873179971,0.5,9.378509746359942,1.0971823410791797,1.0474647206847492,5.1449676396725526,5.1449676396725526,0.0,0.0
14.62816408204102,4.673264409780682,0.5,9.346528819561364,1.097487733937323,1.0476104876991845,5.128850367180142,5.128850367180143,8.881784197001252e-16,1.7317300293719595e-16
14.65312656328164,4.657355598896889,0.5,9.314711197793779,1.0977934919684014,1.0477564086983202,5.112814666251602,5.112814666251602,0.0,0.0
14.678089044522261,4.641527885547573,0.5,9.283055771095146,1.0980996146123672,1.047902483350606,5.0968599823323455,5.096859982332346,8.881784197001252e-16,1.742599213592073e-16
14.70305152576288,4.625780719458876,0.5,9.251561438917753,1.0984061013096533,1.0480487113248378,5.080985765574187,5.080985765574186,8.881784197001252e-16,1.7480435110011666e-16
14.728014007003502,4.610113555016274,0.5,9.220227110032548,1.0987129515011729,1.048195092290158,5.065191470787495,5.065191470787494,8.881784197001252e-16,1.7534942653649348e-16
14.752976488244121,4.594525851217317,0.5,9.189051702434634,1.099020164628322,1.048341625916057,5.049476557393937,5.049476557393937,0.0,0.0
14.777938969484742,4.579017071624923,0.5,9.158034143249846,1.0993277401329826,1.048488311872375,5.033840489379775,5.033840489379774,8.881784197001252e-16,1.764415105273943e-16
14.802901450725363,4.563586684321225,0.5,9.12717336864245,1.0996356774575238,1.0486351498293025,5.018282735249706,5.018282735249706,0.0,0.0
14.827863931965982,4.548234161861965,0.5,9.09646832372393,1.0999439760448044,1.0487821394573824,5.002802767981258,5.002802767981258,0.0,0.0
14.852826413206603,4.532958981231411,0.5,9.065917962462821,1.1002526353381747,1.0489292804275103,4.987400064979707,4.987400064979706,8.881784197001252e-16,1.780844544508661e-16
14.877788894447223,4.517760623797825,0.5,9.03552124759565,1.1005616547814792,1.0490765724109365,4.972074108033541,4.97207410803354,8.881784197001252e-16,1.7863338325248743e-16
14.902751375687844,4.50263857526943,0.5,9.00527715053886,1.1008710338190575,1.0492240150792669,4.956824383270425,4.956824383270426,8.881784197001252e-16,1.7918295082185678e-16
14.927713856928463,4.487592325650907,0.5,8.975184651301815,1.1011807718957476,1.0493716081044635,4.941650381113699,4.941650381113701,1.7763568394002505e-15,3.5946631234561625e-16
14.952676338169084,4.472621369200396,0.5,8.945242738400792,1.1014908684568874,1.049519351158847,4.926551596239377,4.926551596239376,8.881784197001252e-16,1.8028399832006335e-16
14.977638819409705,4.457725204386989,0.5,8.915450408773978,1.1018013229483168,1.0496672439150976,4.91152752753364,4.911527527533641,8.881784197001252e-16,1.808354762792362e-16
15.002601300650324,4.442903333848742,0.5,8.885806667697484,1.102112134816379,1.0498152860462544,4.896577678050844,4.896577678050844,0.0,0.0
15.027563781890946,4.428155264351139,0.5,8.856310528702277,1.102423303507924,1.0499634772257196,4.881701554971987,4.881701554971988,8.881784197001252e-16,1.8194033570026832e-16
15.052526263131565,4.413480506746074,0.5,8.826961013492149,1.1027348284703091,1.0501118171272568,4.866898669563685,4.866898669563685,0.0,0.0
15.077488744372186,4.398878575931284,0.5,8.797757151862568,1.1030467091514016,1.050260305424994,4.852168537137606,4.852168537137606,0.0,0.0
15.102451225612805,4.384348990810261,0.5,8.768697981620521,1.1033589449995804,1.050408941793424,4.837510677010385,4.8375106770103855,8.881784197001252e-16,1.8360236886319923e-16
15.127413706853426,4.369891274252617,0.5,8.739782548505234,1.103671535463739,1.0505577259074053,4.82292461246398,4.8229246124639795,8.881784197001252e-16,1.8415764107213869e-16
15.152376188094047,4.355504953054926,0.5,8.711009906109853,1.1039844799932856,1.0507066574421644,4.808409870706523,4.808409870706524,8.881784197001252e-16,1.847135422275516e-16
15.177338669334667,4.341189557901995,0.5,8.68237911580399,1.1042977780381462,1.0508557360732949,4.7939659828335754,4.793965982833576,8.881784197001252e-16,1.8527007135231037e-16
15.202301150575288,4.326944623328585,0.5,8.65388924665717,1.1046114290487663,1.0510049614767603,4.779592483789864,4.779592483789864,0.0,0.0
15.227263631815907,4.312769687681583,0.5,8.625539375363166,1.1049254324761124,1.0511543333288944,4.7652889123314415,4.7652889123314415,0.0,0.0
15.252226113056528,4.298664293082591,0.5,8.597328586165181,1.1052397877716746,1.0513038513064026,4.751054810988278,4.751054810988278,0.0,0.0
15.277188594297149,4.284627985390952,0.5,8.569255970781905,1.1055544943874676,1.0514535150863624,4.736889726027288,4.736889726027287,8.881784197001252e-16,1.8750244803461332e-16
15.302151075537768,4.2706603141672,0.5,8.5413206283344,1.1058695517760326,1.0516033243462255,4.722793207415772,4.722793207415774,1.7763568394002505e-15,3.7612420476318955e-16
15.32711355677839,4.256760832636911,0.5,8.513521665273823,1.1061849593904405,1.0517532787638175,4.708764808785279,4.708764808785279,0.0,0.0
15.352076038019009,4.242929097654988,0.5,8.485858195309977,1.106500716684291,1.0519033780173401,4.694804087395877,4.694804087395877,0.0,0.0
15.37703851925963,4.22916466967033,0.5,8.45832933934066,1.1068168231117173,1.0520536217853713,4.68091060410083,4.680910604100829,8.881784197001252e-16,1.8974479429750573e-16
15.402001000500249,4.2154671126909165,0.5,8.430934225381833,1.1071332781273857,1.0522040097468675,4.66708392331168,4.667083923311681,8.881784197001252e-16,1.903069313289506e-16
15.42696348174087,4.201835994249279,0.5,8.403671988498559,1.107450081186498,1.0523545415811622,4.653323612963714,4.653323612963714,0.0,0.0
15.451925962981491,4.188270885368369,0.5,8.376541770736738,1.1077672317447944,1.0525052169679703,4.639629244481838,4.639629244481837,8.881784197001252e-16,1.914330591730975e-16
15.47688844422211,4.174771360527803,0.5,8.349542721055606,1.1080847292585532,1.0526560355873866,4.626000392746812,4.626000392746813,8.881784197001252e-16,1.9199704805315536e-16
15.501850925462731,4.161336997630492,0.5,8.322673995260985,1.1084025731845937,1.052806997119887,4.612436636061889,4.612436636061889,0.0,0.0
15.52681340670335,4.1479673779696515,0.5,8.295934755939303,1.1087207629802776,1.0529581012463305,4.598937556119814,4.598937556119814,0.0,0.0
15.551775887943972,4.134662086196169,0.5,8.269324172392338,1.1090392981035113,1.0531093476479598,4.585502737970199,4.5855027379702,8.881784197001252e-16,1.9369270294957516e-16
15.576738369184591,4.121420710286353,0.5,8.242841420572706,1.1093581780127462,1.0532607360064012,4.572131769987267,4.572131769987266,8.881784197001252e-16,1.9425914745729187e-16
15.601700850425212,4.108242841510027,0.5,8.216485683020053,1.1096774021669815,1.0534122660036676,4.558824243837945,4.558824243837946,8.881784197001252e-16,1.948262034669696e-16
15.626663331665833,4.095128074398994,0.5,8.190256148797989,1.1099969700257657,1.0535639373221568,4.5455797544503325,4.545579754450332,8.881784197001252e-16,1.95393870018573e-16
15.651625812906452,4.0820760067158455,0.5,8.164152013431691,1.1103168810491972,1.053715749644655,4.5323978999825,4.5323978999825,0.0,0.0
15.676588294147074,4.069086239423113,0.5,8.138172478846226,1.1106371346979271,1.0538677026543357,4.5192782817916495,4.51927828179165,8.881784197001252e-16,1.9653103091230984e-16
15.701550775387693,4.056158376652779,0.5,8.112316753305558,1.110957730433161,1.054019796034762,4.506220504403626,4.506220504403626,0.0,0.0
15.726513256628314,4.043292025676106,0.5,8.086584051352212,1.1112786677166584,1.0541720294698862,4.493224175482732,4.493224175482733,8.881784197001252e-16,1.9767062247783427e-16
15.751475737868933,4.030486796873815,0.5,8.06097359374763,1.1115999460107373,1.0543244026440521,4.480288905801922,4.480288905801922,0.0,0.0
15.776438219109554,4.017742303706589,0.5,8.035484607413178,1.1119215647782732,1.0544769152419948,4.467414309213295,4.467414309213295,0.0,0.0
15.801400700350175,4.005058162685901,0.5,8.010116325371802,1.1122435234827017,1.054629566948842,4.454600002618922,4.454600002618922,0.0,0.0
15.826363181590795,3.992433993345167,0.5,7.984867986690334,1.1125658215880203,1.054782357450114,4.441845605942007,4.441845605942006,8.881784197001252e-16,1.999570670605883e-16
15.851325662831416,3.9798694182112127,0.5,7.959738836422425,1.1128884585587895,1.0549352864317267,4.429150742098343,4.429150742098342,8.881784197001252e-16,2.0053018545025727e-16
15.876288144072035,3.967364062776057,0.5,7.934728125552114,1.1132114338601338,1.05508835357999,4.4165150369681,4.416515036968101,8.881784197001252e-16,2.011039048357576e-16
15.901250625312656,3.954917555469005,0.5,7.90983511093801,1.1135347469577441,1.0552415585816093,4.403938119367918,4.4039381193679175,8.881784197001252e-16,2.0167822426796548e-16
15.926213106553277,3.9425295276290484,0.5,7.885059055258097,1.1138583973178786,1.0553949011236878,4.391419621023305,4.391419621023306,8.881784197001252e-16,2.0225314279876508e-16
15.951175587793896,3.930199613477562,0.5,7.860399226955124,1.1141823844073646,1.0555483808937252,4.378959176541333,4.378959176541333,0.0,0.0
15.976138069034517,3.917927450091306,0.5,7.835854900182612,1.1145067076935995,1.0557019975796198,4.366556423383641,4.366556423383641,0.0,0.0
16.001100550275137,3.905712677375719,0.5,7.811425354751438,1.1148313666445522,1.0558557508696689,4.354211001839726,4.354211001839726,0.0,0.0
16.026063031515758,3.893554938038501,0.5,7.787109876077002,1.1151563607287647,1.0560096404525694,4.341922555000526,4.341922555000527,8.881784197001252e-16,2.045587889809835e-16
16.05102551275638,3.881453877563488,0.5,7.762907755126976,1.1154816894153539,1.056163666017419,4.329690728732296,4.329690728732297,8.881784197001252e-16,2.051366888184593e-16
16.075987993997,3.869409144184806,0.5,7.738818288369612,1.1158073521740122,1.0563178272537164,4.317515171650759,4.317515171650759,0.0,0.0
16.10095047523762,3.857420388861307,0.5,7.714840777722614,1.1161333484750093,1.0564721238513628,4.305395535095543,4.305395535095543,0.0,0.0
16.125912956478242,3.8454872652512826,0.5,7.690974530502565,1.1164596777891935,1.056626555500662,4.293331473104894,4.293331473104894,0.0,0.0
16.15087543771886,3.8336094296874514,0.5,7.667218859374903,1.1167863395879931,1.0567811218923213,4.281322642390663,4.281322642390664,8.881784197001252e-16,2.0745421307565182e-16
16.17583791895948,3.8217865411522074,0.5,7.643573082304415,1.1171133333434173,1.0569358227174521,4.269368702313552,4.269368702313552,0.0,0.0
16.2008004002001,3.8100182612531563,0.5,7.620036522506313,1.117440658528058,1.0570906576675712,4.257469314858654,4.257469314858654,0.0,0.0
16.225762881440723,3.7983042541988894,0.5,7.596608508397779,1.1177683146150907,1.0572456264346004,4.245624144611222,4.245624144611222,0.0,0.0
16.250725362681344,3.786644186775037,0.5,7.573288373550074,1.1180963010782765,1.0574007287108689,4.233832858732727,4.233832858732727,0.0,0.0
16.27568784392196,3.775037728320572,0.5,7.550075456641144,1.118424617391962,1.057555964189112,4.222095126937157,4.222095126937157,0.0,0.0
16.300650325162582,3.763484550704359,0.5,7.526969101408718,1.1187532630310821,1.057711332562473,4.210410621467568,4.2104106214675685,8.881784197001252e-16,2.1094817098635964e-16
16.325612806403203,3.751984328301971,0.5,7.503968656603942,1.1190822374711602,1.0578668335245038,4.198779017072898,4.198779017072898,0.0,0.0
16.350575287643824,3.740536737972743,0.5,7.481073475945486,1.11941154018831,1.0580224667691656,4.187199990985025,4.187199990985025,0.0,0.0
16.375537768884442,3.729141459037072,0.5,7.458282918074144,1.1197411706592362,1.0581782319908288,4.175673222896063,4.175673222896064,8.881784197001252e-16,2.1270304745832668e-16
16.400500250125063,3.7177981732539536,0.5,7.435596346507907,1.1200711283612357,1.0583341288842743,4.164198394935896,4.164198394935896,0.0,0.0
16.425462731365684,3.706506564798769,0.5,7.413013129597538,1.1204014127721997,1.0584901571446943,4.152775191649974,4.152775191649974,0.0,0.0
16.450425212606305,3.6952663202413025,0.5,7.390532640482605,1.1207320233706142,1.0586463164676927,4.141403299977319,4.141403299977319,0.0,0.0
16.475387693846926,3.684077128523985,0.5,7.36815425704797,1.1210629596355601,1.058802606549285,4.130082409228774,4.130082409228774,0.0,0.0
16.500350175087544,3.6729386809403786,0.5,7.345877361880757,1.1213942210467165,1.0589590270859002,4.118812211065491,4.11881221106549,8.881784197001252e-16,2.1563945482000099e-16
16.525312656328165,3.6618506711138767,0.5,7.3237013422277535,1.1217258070843608,1.059115577774381,4.107592399477621,4.107592399477622,8.881784197001252e-16,2.1622846994581994e-16
16.550275137568786,3.650812794976646,0.5,7.301625589953292,1.122057717229369,1.0592722583119834,4.0964226707632685,4.0964226707632685,0.0,0.0
16.575237618809407,3.639824750748772,0.5,7.279649501497544,1.1223899509632183,1.0594290683963785,4.085302723507622,4.085302723507623,8.881784197001252e-16,2.1740822646737406e-16
16.600200100050028,3.6288862389176337,0.5,7.2577724778352675,1.1227225077679868,1.0595860077256527,4.074232258562343,4.074232258562344,8.881784197001252e-16,2.179989660220139e-16
16.625162581290645,3.617996962217498,0.5,7.235993924434996,1.123055387126356,1.0597430759983082,4.063210979025152,4.063210979025152,0.0,0.0
16.650125062531266,3.6071566256093113,0.5,7.2143132512186225,1.1233885885216106,1.0599002729132636,4.05223859021962,4.05223859021962,0.0,0.0
16.675087543771888,3.5963649362607275,0.5,7.192729872521455,1.1237221114376403,1.0600575981698543,4.0413147996752,4.0413147996752,0.0,0.0
16.70005002501251,3.585621603526326,0.5,7.171243207052652,1.1240559553589407,1.0602150514678335,4.030439317107441,4.030439317107441,0.0,0.0
16.72501250625313,3.574926338928041,0.5,7.149852677856082,1.124390119770614,1.060372632507372,4.0196118543984225,4.0196118543984225,0.0,0.0
16.749974987493747,3.5642788561358003,0.5,7.128557712271601,1.124724604158371,1.0605303409890596,4.008832125577389,4.00883212557739,8.881784197001252e-16,2.2155540363821085e-16
16.774937468734368,3.553678870948353,0.5,7.107357741896706,1.12505940800853,1.060688176613905,3.998099846801576,3.9980998468015767,8.881784197001252e-16,2.221501347472989e-16
16.79989994997499,3.543126101274316,0.5,7.086252202548632,1.125394530808021,1.0608461390833361,3.987414736337262,3.987414736337261,8.881784197001252e-16,2.2274543242421364e-16
16.82486243121561,3.5326202671133964,0.5,7.065240534226793,1.1257299720443839,1.0610042280992023,3.9767765145409877,3.976776514540988,4.440892098500626e-16,1.1167064787932163e-16
16.849824912456228,3.522161090537825,0.5,7.04432218107565,1.1260657312057698,1.0611624433637716,3.9661849038409875,3.9661849038409875,0.0,0.0
16.87478739369685,3.511748295673965,0.5,7.02349659134793,1.1264018077809443,1.061320784579735,3.9556396287188047,3.9556396287188047,0.0,0.0
16.89974987493747,3.501381608684134,0.5,7.002763217368268,1.1267382012592853,1.0614792514502038,3.9451404156911036,3.945140415691103,4.440892098500626e-16,1.1256613531010855e-16
16.92471235617809,3.491060757748591,0.5,6.982121515497182,1.1270749111307863,1.0616378436787124,3.9346869932916686,3.9346869932916677,8.881784197001252e-16,2.257303875033515e-16
16.949674837418712,3.480785473047719,0.5,6.961570946095438,1.1274119368860562,1.061796560969217,3.924279092053576,3.924279092053576,0.0,0.0
16.97463731865933,3.470555486744394,0.5,6.941110973488788,1.1277492780163199,1.061955403026097,3.913916444491568,3.913916444491568,0.0,0.0
16.99959979989995,3.4603705329665244,0.5,6.920741065933049,1.128086934013421,1.0621143695541555,3.903598785084594,3.903598785084595,8.881784197001252e-16,2.275281012725486e-16
17.02456228114057,3.4502303477897844,0.5,6.900460695579569,1.1284249043698198,1.062273460258619,3.8933258502585377,3.8933258502585377,0.0,0.0
17.049524762381193,3.4401346692205097,0.5,6.880269338441019,1.1287631885785974,1.0624326748451391,3.8830973783691207,3.8830973783691203,4.440892098500626e-16,1.143646853472878e-16
17.074487243621814,3.4300832371787773,0.5,6.8601664743575546,1.1291017861334538,1.062592013019792,3.8729131096849767,3.872913109684976,8.881784197001252e-16,2.2933084077694937e-16
17.09944972486243,3.4200757934816552,0.5,6.8401515869633105,1.129440696528711,1.0627514744890787,3.8627727863709045,3.8627727863709045,0.0,0.0
17.124412206103052,3.410112081826619,0.5,6.820224163653238,1.129779919259312,1.0629110589599264,3.8526761524712825,3.852676152471283,4.440892098500626e-16,1.1526772359654561e-16
17.149374687343673,3.4001918477751474,0.5,6.800383695550295,1.1301194538208228,1.0630707661396879,3.8426229538936636,3.8426229538936645,8.881784197001252e-16,2.3113858173364353e-16
17.174337168584294,3.390314838736474,0.5,6.780629677472948,1.1304592997094325,1.0632305957361425,3.8326129383925323,3.8326129383925323,0.0,0.0
17.199299649824916,3.380480803951511,0.5,6.760961607903022,1.130799456421955,1.063390547457497,3.822645855553222,3.822645855553222,0.0,0.0
17.224262131065533,3.3706894944769323,0.5,6.741378988953865,1.1311399234558286,1.0635506210123844,3.8127214567760026,3.8127214567760026,0.0,0.0
