R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
3.44,285.0,14.4,231.30559850552686,303.3849774006208,15552.988343023253,4.200317796858576,1.7203462111224013,0.5423630855340028,3702.8122859311643
3.77,297.0,13.6,226.78614838653615,301.51045302005775,13642.42893899204,3.6843425714088855,1.7675499515526014,0.5423630855340028,3702.8122859311643
4.13,303.0,8.47,223.61864059152134,301.1032241790933,12107.819956416464,3.2698983965296127,1.8130709765132778,0.5423630855340028,3702.8122859311643
4.47,306.0,5.93,221.08767066482923,301.03310902660553,10935.068930648767,2.95317939075566,1.8539562431497598,0.5423630855340028,3702.8122859311643
4.8,307.0,5.93,218.95746851843165,301.1710436140347,9987.994379166665,2.6974077020096456,1.8919380038557556,0.5423630855340028,3702.8122859311643
5.13,304.0,8.47,217.36479689682963,301.76011191018915,9210.030200779727,2.4873068061735775,1.9272819091517122,0.5423630855340028,3702.8122859311643
5.48,308.0,8.47,216.1882622160602,302.8200211418674,8528.71618978102,2.3033077377932116,1.9620268655224478,0.5423630855340028,3702.8122859311643
5.83,313.0,12.7,214.8679172887381,303.6198523389281,7919.077509433963,2.1386656675852835,1.9967200593932102,0.5423630855340028,3702.8122859311643
6.16,314.0,9.32,213.8098691127236,304.48706251271307,7421.211060064933,2.0042093649364365,2.0280665102610893,0.5423630855340028,3702.8122859311643
6.51,315.0,6.78,214.43025294953134,307.2104125413689,7063.031241167433,1.907477532145883,2.0525783663606423,0.5423630855340028,3702.8122859311643
6.86,317.0,8.47,215.07727762364857,309.89379374527084,6743.182995626822,1.8210977157139578,2.076044679941222,0.5423630855340028,3702.8122859311643
7.18,320.0,7.63,215.31525405785814,311.9071484732636,6456.91624373259,1.7437870853636421,2.098461759250518,0.5423630855340028,3702.8122859311643
7.51,316.0,20.5,215.64580828293415,314.0232083265328,6192.159071904128,1.6722854397537885,2.120515499924678,0.5423630855340028,3702.8122859311643
7.85,318.0,23.4,216.6005221138675,316.8238566071509,5976.53327133758,1.6140524579237838,2.1395219879789407,0.5423630855340028,3702.8122859311643
8.21,321.0,8.48,217.18574520442172,319.2730631493925,5745.3895152253335,1.5516286194293298,2.1610356097140864,0.5423630855340028,3702.8122859311643
8.57,323.0,8.66,216.80740826826005,320.61396883213297,5484.883579929988,1.4812750840137923,2.1868381650276922,0.5423630855340028,3702.8122859311643
8.9,321.0,12.7,216.0889295637331,321.3884114505149,5246.5646606741575,1.4169134850849665,2.212052294313515,0.5423630855340028,3702.8122859311643
9.24,323.0,11.0,214.76708516437057,321.49908026348476,4991.872388528139,1.348130016607852,2.2409079837718164,0.5423630855340028,3702.8122859311643
9.6,323.0,10.4,213.21419776834747,321.39494615780967,4735.447305208332,1.2788785764810884,2.272196284528998,0.5423630855340028,3702.8122859311643
9.93,322.0,13.6,212.18320663992236,321.6923431449183,4533.908678751258,1.2244500473269586,2.2985789817531743,0.5423630855340028,3702.8122859311643
