R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
0.87,37.8,9.0,72.0329677994736,78.28791837819641,5964.0786781609195,1.6106889082175289,1.1812093461557467,1.7179627117765415,3702.8122859311643
1.74,80.1,9.0,81.30313770082924,93.19810330168984,3798.965632183909,1.0259676534557474,1.3140126162945034,1.7179627117765415,3702.8122859311643
2.61,121.0,8.5,86.2670273047588,103.14674863420538,2851.3409961685825,0.7700474061302683,1.4296226489932744,1.7179627117765415,3702.8122859311643
3.5,142.0,7.3,94.26000954805808,114.83407407148422,2538.556971428571,0.6855753884888571,1.4841800413466764,1.7179627117765415,3702.8122859311643
4.37,153.0,6.2,102.80017217884414,126.25452940232475,2418.278123569794,0.6530922814418765,1.5083643202873573,1.7179627117765415,3702.8122859311643
5.24,160.0,5.3,114.544629293564,139.86449403318164,2503.906889312977,0.6762176140623092,1.4909582934258823,1.7179627117765415,3702.8122859311643
6.11,162.0,5.3,130.13649199974617,156.29810313233264,2771.7686661211123,0.7485577048159983,1.4424780841742992,1.7179627117765415,3702.8122859311643
6.98,167.0,4.5,139.15884646690628,167.10898042060148,2774.3817406876783,0.7492634047988179,1.4420420969968488,1.7179627117765415,3702.8122859311643
7.85,169.0,5.3,142.4248071790866,173.00564891024828,2584.0542292993628,0.6978626054357325,1.4755342243269112,1.7179627117765415,3702.8122859311643
8.72,171.0,4.9,144.80781297982512,178.0154493736773,2404.736548165138,0.6494351758802182,1.5112329040732604,1.7179627117765415,3702.8122859311643
9.6,171.0,4.9,145.66874029797881,181.67373369102967,2210.3522812499996,0.5969387888357812,1.5554338796852125,1.7179627117765415,3702.8122859311643
10.47,170.0,5.7,141.20598305312706,180.83826155888667,1904.4058882521495,0.5143133762108169,1.6401155625988066,1.7179627117765415,3702.8122859311643
11.35,169.0,7.0,137.54784494858507,180.56047400893323,1666.9083392070484,0.4501736006279516,1.7232083546713974,1.7179627117765415,3702.8122859311643
