R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
3.5,102.0,7.0,97.74337036341646,107.9544562026259,2729.647557142857,0.7371822675197858,1.2198502731877725,4.9999938866623514,3702.8122859311643
5.24,125.0,6.1,115.95844104678193,129.64251835284622,2566.0992461832057,0.6930135929204675,1.2499429215319926,4.9999938866623514,3702.8122859311643
6.98,145.0,4.9,126.13420967366466,144.5275617465287,2279.3465401146127,0.6155717233560529,1.3129118592170197,4.9999938866623514,3702.8122859311643
8.72,164.0,3.9,131.37995128633594,155.26004003308935,1979.4371100917435,0.5345766831369267,1.396565131322809,4.9999938866623514,3702.8122859311643
10.47,162.0,4.8,126.69676712529014,158.81799237066642,1533.1490735434575,0.4140499045465139,1.571333382148368,4.9999938866623514,3702.8122859311643
12.19,160.0,4.8,123.43698047991938,162.4791353147869,1249.9334003281379,0.3375632637596186,1.7326251710835752,4.9999938866623514,3702.8122859311643
13.94,156.0,4.8,121.91544836484013,166.8007292988994,1066.2393507890963,0.2879539302708573,1.8718817491470139,4.9999938866623514,3702.8122859311643
16.03,146.0,4.85,117.3723858068839,169.3224271290901,859.4059232688709,0.23209546066760764,2.0811199159934155,4.9999938866623514,3702.8122859311643
22.3,158.0,4.9,100.17190698993406,169.7050156155103,449.9735852017937,0.12152211628752242,2.8701029356447267,4.9999938866623514,3702.8122859311643
27.52,168.0,10.6,88.40731813600048,168.00635616093302,284.0063190406977,0.07670016655172603,3.6113950019554837,4.9999938866623514,3702.8122859311643
30.08,169.0,10.6,83.93873480104402,167.38182094183057,234.23242021276593,0.06325797856476063,3.976415323665698,4.9999938866623514,3702.8122859311643
32.52,167.0,15.2,80.46670460507252,167.10766092548647,199.10487546125458,0.053771258191443724,4.312809633513783,4.9999938866623514,3702.8122859311643
