R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
1.74,96.4,12.1,109.40448286062139,113.08612189362084,6878.931534482757,1.857758644860086,1.0684356894699143,2.5011763110025558,3702.8122859311643
3.5,157.0,10.5,159.99387535152712,164.7395829930723,7313.725757142856,1.9751813466027857,1.0602034392360056,2.5011763110025558,3702.8122859311643
5.24,192.0,8.4,172.78085845949485,181.19106087886294,5697.1803530534335,1.5386090120473757,1.0997203982960568,2.5011763110025558,3702.8122859311643
6.98,201.0,6.9,178.27853146130636,191.22241250102664,4553.472031518625,1.2297334241920777,1.1504811041361467,2.5011763110025558,3702.8122859311643
8.72,201.0,7.3,182.02349285188438,199.6994665203022,3799.6045814220192,1.0261402112817377,1.2036464015411674,2.5011763110025558,3702.8122859311643
10.47,194.0,6.4,170.16480496859506,195.93769057450615,2765.6218576886336,0.7468976669966809,1.3258563996860409,2.5011763110025558,3702.8122859311643
12.19,190.0,6.0,157.84168055364844,191.9566575100589,2043.8060803937653,0.5519604891015423,1.478982263020199,2.5011763110025558,3702.8122859311643
13.94,186.0,6.4,146.74138209789356,188.7807245376316,1544.693918220947,0.41716776302434005,1.6550460677250167,2.5011763110025558,3702.8122859311643
15.68,184.0,6.4,137.11241347886778,186.24359254687928,1198.9677251275514,0.3237992186865722,1.845054206064048,2.5011763110025558,3702.8122859311643
17.42,182.0,7.3,131.82950724325718,186.5570146266756,997.6474730195175,0.26942966480101604,2.002617049125155,2.5011763110025558,3702.8122859311643
19.16,181.0,6.6,125.23090241629659,185.41944605452605,818.5166450939456,0.22105269775729644,2.1922371762393817,2.5011763110025558,3702.8122859311643
20.9,183.0,6.5,118.6385887053618,183.83737074133856,673.4504655502393,0.1818753999788254,2.4011299040464986,2.5011763110025558,3702.8122859311643
22.65,185.0,6.5,116.24550047206128,185.35984051784033,596.6011646799117,0.16112109353928036,2.542605552351088,2.5011763110025558,3702.8122859311643
24.39,186.0,9.1,111.49150990097856,184.58411531141547,509.6497244772448,0.13763855284094711,2.7409748753243686,2.5011763110025558,3702.8122859311643
26.13,186.0,11.4,106.8103067592262,183.5363511740281,436.60320053578266,0.11791124335269616,2.9526900601126327,2.5011763110025558,3702.8122859311643
27.87,184.0,13.6,102.67349171037283,182.66409655988394,378.250660208109,0.10215226454910298,3.1651166682334644,2.5011763110025558,3702.8122859311643
29.61,185.0,13.6,99.1864029491946,182.11617012156614,332.2506764606552,0.08972927893834685,3.371263790026147,2.5011763110025558,3702.8122859311643
