R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
1.74,56.9,6.6,40.67985312166208,70.70963885682265,951.0634770114942,0.2568489579191092,3.021332246223387,0.712250503947998,3702.8122859311643
2.61,87.4,4.8,44.66793536755421,80.73608865322453,764.4538122605364,0.2064522188081418,3.266958767982886,0.712250503947998,3702.8122859311643
3.5,92.1,5.7,43.20422433049806,83.48132685603424,533.3157142857143,0.14402990837857146,3.7335868775900765,0.712250503947998,3702.8122859311643
4.37,93.5,5.2,42.62166291922453,86.38391657657611,415.69934782608686,0.11226584437065217,4.107759429917632,0.712250503947998,3702.8122859311643
5.24,98.2,4.4,44.00846282250722,91.26424216082137,369.607786259542,0.09981812679618322,4.300598559598065,0.712250503947998,3702.8122859311643
6.11,99.7,4.4,44.1410964974818,94.24775695239317,318.8930278232405,0.08612184555908346,4.558855341933345,0.712250503947998,3702.8122859311643
6.98,102.0,3.5,46.22848526612136,99.50891859247439,306.17089541547267,0.08268604287037963,4.633452191133165,0.712250503947998,3702.8122859311643
7.85,107.0,4.4,49.27961089537944,105.85730370288006,309.36051592356694,0.08354744773289811,4.614313692732943,0.712250503947998,3702.8122859311643
8.72,108.0,4.4,48.84219589658107,107.53587927116504,273.5734059633028,0.07388260188147937,4.847484383488214,0.712250503947998,3702.8122859311643
9.6,110.0,4.4,48.973066577456635,109.82233708604547,249.829296875,0.06747014906054688,5.028827797747732,0.712250503947998,3702.8122859311643
10.47,113.0,4.4,50.99361283533458,114.49013619954025,248.3618481375358,0.06707384251726362,5.040859344409531,0.712250503947998,3702.8122859311643
11.35,110.0,5.2,51.888534860795595,117.5926967125774,237.21762555066078,0.06406417804433921,5.1359156681871445,0.712250503947998,3702.8122859311643
12.19,108.0,5.7,51.83973090207934,119.25474256901018,220.45592288761276,0.05953742881464315,5.292073185940558,0.712250503947998,3702.8122859311643
13.12,109.0,8.6,51.904991089489656,121.15994735644298,205.34512957317077,0.05545653241817837,5.448787993197515,0.712250503947998,3702.8122859311643
13.94,108.0,9.8,51.16458443103003,121.65886317622265,187.79158536585368,0.05071593450182928,5.6539062865415435,0.712250503947998,3702.8122859311643
14.86,108.0,9.8,50.08597707941815,121.76509836727833,168.81595558546437,0.04559128104518844,5.91035200414484,0.712250503947998,3702.8122859311643
15.68,109.0,12.3,49.05923103759373,121.67130756974011,153.49541772959185,0.04145373998914223,6.150846333859347,0.712250503947998,3702.8122859311643
