R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
0.51,143.0,33.1,138.40305415705248,144.98030211918254,37559.61843137255,10.14353835166863,1.097303218785933,0.9770029815583435,3702.8122859311643
0.69,160.0,15.0,150.94981417676541,158.97859125639374,33022.96579710147,8.918347257994208,1.1092057777527853,0.9770029815583435,3702.8122859311643
0.86,178.0,7.92,161.78466691871637,171.01989077313775,30435.207499999997,8.2194843134875,1.117425379879229,0.9770029815583435,3702.8122859311643
1.03,188.0,8.01,171.49833862169044,181.84021877770323,28555.029271844654,7.711713980300727,1.1242426476993692,0.9770029815583435,3702.8122859311643
1.2,187.0,8.03,173.44054211746456,185.1273728317915,25068.018041666666,6.769994292422709,1.1393050737210217,0.9770029815583435,3702.8122859311643
1.38,195.0,5.6,175.65752389237417,188.688716070214,22359.105579710147,6.038411848384421,1.1538738883735922,0.9770029815583435,3702.8122859311643
1.55,199.0,7.52,178.27172420212915,192.48452791990061,20503.74687096774,5.537344398707904,1.165807171944134,0.9770029815583435,3702.8122859311643
1.71,203.0,6.87,182.94210600624453,198.09795009454433,19571.821140350887,5.285663876268863,1.1725533569589446,0.9770029815583435,3702.8122859311643
1.89,206.0,9.22,186.17858550327426,202.44628657630486,18339.928941798946,4.952972909666933,1.1823884458552913,0.9770029815583435,3702.8122859311643
2.06,211.0,12.0,191.35447146591585,208.5065381555917,17775.016383495145,4.800409799608617,1.1873045316210256,0.9770029815583435,3702.8122859311643
2.23,219.0,13.3,194.77938160903994,212.86976909768052,17013.007847533634,4.594617964344171,1.1943785982197823,0.9770029815583435,3702.8122859311643
2.41,216.0,9.9,196.01082635915805,215.19371060748765,15942.009979253115,4.305378925046993,1.2053107477597902,0.9770029815583435,3702.8122859311643
2.58,214.0,10.5,194.4253359261596,214.77746908745118,14651.63226744186,3.9568930683066865,1.2203143683024453,0.9770029815583435,3702.8122859311643
2.75,213.0,8.39,194.1107606496868,215.53400065203826,13701.449963636363,3.700282084429455,1.2329127888684404,0.9770029815583435,3702.8122859311643
2.92,210.0,13.3,193.90651020530487,216.3719218726911,12876.621472602741,3.4775247779984597,1.2451366731287585,0.9770029815583435,3702.8122859311643
3.09,214.0,6.67,194.94188608403275,218.34672428344413,12298.491569579288,3.3213921257384307,1.2545357291833317,0.9770029815583435,3702.8122859311643
3.26,213.0,9.98,195.6389208465432,219.98290483497522,11740.670966257665,3.1707443045023767,1.2643501019909436,0.9770029815583435,3702.8122859311643
3.43,212.0,11.2,197.02748386963682,222.24218295129535,11317.734518950438,3.0565239728603504,1.2723288238602364,0.9770029815583435,3702.8122859311643
3.61,215.0,9.11,197.27617811078966,223.47485681883174,10780.579072022163,2.9114570870856658,1.283240459663644,0.9770029815583435,3702.8122859311643
3.78,217.0,10.1,198.76095026438168,225.78405271433107,10451.300357142858,2.8225304309517862,1.2904001339664652,0.9770029815583435,3702.8122859311643
3.95,219.0,8.05,199.511425487364,227.39032382848728,10077.16681012658,2.7214900545768352,1.2989978045297013,0.9770029815583435,3702.8122859311643
4.12,220.0,8.29,200.33238030832658,229.04669144584727,9741.034611650484,2.6307125123953883,1.3072111487023461,0.9770029815583435,3702.8122859311643
4.29,218.0,8.42,199.58816335143726,229.23278484500952,9285.649172494173,2.5077288437696392,1.3191187623218965,0.9770029815583435,3702.8122859311643
4.46,220.0,9.71,198.54949030405493,229.13237595563066,8838.991053811658,2.3871021189476456,1.331788817329799,0.9770029815583435,3702.8122859311643
4.64,220.0,20.1,196.12672918294436,227.78716548504866,8290.020237068966,2.2388443153240307,1.3489160729715304,0.9770029815583435,3702.8122859311643
4.81,216.0,23.5,193.543527662384,226.23273988604265,7787.754074844077,2.1031998042227658,1.3663237119601004,0.9770029815583435,3702.8122859311643
4.98,220.0,14.6,190.64849448658123,224.37998788921837,7298.56394578313,1.9710866720179212,1.3851649073350623,0.9770029815583435,3702.8122859311643
5.15,218.0,12.2,188.15254887989158,222.88787911672847,6874.0546893203855,1.85644157967131,1.403306999379596,0.9770029815583435,3702.8122859311643
