R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
2.5,206.0,75.0,167.7761259834068,196.64780495349362,11259.531379999997,3.0408053421396994,1.3737821899663212,0.8343232838778907,3702.8122859311643
7.49,285.0,8.0,175.29707892603346,230.64809430517084,4102.67902269693,1.1079900102646465,1.7312125143781614,0.8343232838778907,3702.8122859311643
12.54,291.0,7.0,177.58396022726825,250.6422044601194,2514.837554226475,0.679169604082173,1.992053186730126,0.8343232838778907,3702.8122859311643
17.45,274.0,5.0,165.88804091916933,252.27429116931955,1577.0110097421202,0.4258954783460058,2.312681533164108,0.8343232838778907,3702.8122859311643
22.47,266.0,4.0,154.67050614128087,251.7754977128541,1064.6624597240768,0.2875280671853828,2.64979278292439,0.8343232838778907,3702.8122859311643
27.48,255.0,2.0,145.69324373491037,251.5047151878169,772.435271834061,0.20860773168786573,2.979980608085053,0.8343232838778907,3702.8122859311643
32.5,250.0,2.0,136.21085962580221,249.09123525857626,570.8737932307691,0.1541730309688677,3.34420910640007,0.8343232838778907,3702.8122859311643
37.51,242.0,2.0,127.95471300425007,246.70078410914584,436.4811671554253,0.11787828640782995,3.7173074800010504,0.8343232838778907,3702.8122859311643
42.42,237.0,2.0,121.91995849736826,245.72698825199146,350.4119820839226,0.09463401194149458,4.062151374726696,0.8343232838778907,3702.8122859311643
47.44,235.0,2.0,116.09638947874305,244.3173978635686,284.11407356661044,0.07672926727776666,4.428650021594061,0.8343232838778907,3702.8122859311643
52.45,236.0,2.0,109.85132803020635,241.62404159904762,230.07272202097232,0.062134589672593894,4.838042349141397,0.8343232838778907,3702.8122859311643
57.47,242.0,2.0,106.38583871925812,241.8627477978456,196.93660483730642,0.05318568418538716,5.1685690369699,0.8343232838778907,3702.8122859311643
62.48,246.0,2.0,102.82698682738885,241.5095084165757,169.2283806017926,0.045702662607223124,5.516380929710639,0.8343232838778907,3702.8122859311643
67.4,242.0,4.0,98.37293011799538,239.43565916097026,143.57913026706234,0.038775697815574196,5.9241554509092875,0.8343232838778907,3702.8122859311643
72.41,242.0,5.0,93.7978132474313,236.80566440298898,121.50296602679187,0.03281369852002555,6.373804608453951,0.8343232838778907,3702.8122859311643
