R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
1.7,305.0,10.0,231.79776092533766,247.8562532866017,31606.00115882353,8.535674702957678,1.1433555066026504,0.9012362237665289,3702.8122859311643
3.41,257.0,10.0,225.37502141985476,252.9856371062203,14895.571929618765,4.022772633172492,1.260027921251024,0.9012362237665289,3702.8122859311643
6.82,256.0,10.0,214.360602653566,259.65452904117774,6737.605274193549,1.819591368375081,1.4672423901234926,0.9012362237665289,3702.8122859311643
13.67,271.0,10.0,201.8262916470498,271.87475351797247,2979.7989758595468,0.8047394104155086,1.8146057387466883,0.9012362237665289,3702.8122859311643
19.49,282.0,10.0,190.95204693849186,276.5256622168803,1870.840648024628,0.5052485796087712,2.0971149952139485,0.9012362237665289,3702.8122859311643
23.36,287.0,10.0,188.79035788408262,282.87387259205366,1525.761953339041,0.41205490192850813,2.245050180515969,0.9012362237665289,3702.8122859311643
27.24,283.0,10.0,184.7865024291547,286.4866917327414,1253.526118942731,0.3385335313122687,2.4036344169411072,0.9012362237665289,3702.8122859311643
31.22,280.0,10.0,178.20840782634247,286.857329296864,1017.2401223574632,0.2747209536444683,2.5910483745029,0.9012362237665289,3702.8122859311643
35.1,280.0,10.0,172.54446232783016,287.2497678198886,848.1934894586896,0.22906737473066102,2.771515562680288,0.9012362237665289,3702.8122859311643
38.97,281.0,10.0,169.55691634374577,289.8387983314149,737.7353831152169,0.19923650624101108,2.922012178029375,0.9012362237665289,3702.8122859311643
42.85,282.0,10.0,166.36918954542034,291.7728451306162,645.9441593932322,0.1744469094065333,3.0756997589592454,0.9012362237665289,3702.8122859311643
46.73,287.0,10.0,158.90063319571763,288.6279921475006,540.3255131607106,0.14592300971174732,3.2993291246378766,0.9012362237665289,3702.8122859311643
50.71,292.0,10.0,157.92953992208044,292.2986505600886,491.8505142969828,0.13283160914361467,3.4255229409803976,0.9012362237665289,3702.8122859311643
54.58,298.0,10.0,158.86034187297975,297.7025223395791,462.37831110296815,0.1248721985880231,3.5118345157456976,0.9012362237665289,3702.8122859311643
58.46,298.0,10.0,157.28934429897024,300.10212666034465,423.19428378378376,0.11428996425006757,3.640319836085115,0.9012362237665289,3702.8122859311643
62.34,298.0,10.0,153.04925883518678,299.2160540270651,375.7471227141482,0.10147614669579644,3.8221464275355728,0.9012362237665289,3702.8122859311643
66.21,298.0,10.0,149.4264237007632,298.7512502147611,337.23389367165095,0.09107507149443442,3.997280804428017,0.9012362237665289,3702.8122859311643
70.19,298.0,10.0,148.2354401956563,301.00877200719174,313.0609165123237,0.08454679641790071,4.123388062217172,0.9012362237665289,3702.8122859311643
74.07,298.0,10.0,145.34132612577883,300.97584685734455,285.19105008775483,0.07702012094194952,4.288298945760191,0.9012362237665289,3702.8122859311643
