R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
0.87,42.2,7.3,67.0337228564847,70.59397252962091,5164.965517241379,1.3948764124137931,1.1090434575817782,2.646812395409646,3702.8122859311643
1.74,79.9,5.9,92.16040825647421,97.6068914588517,4881.3453160919535,1.3182805227903736,1.1216882838987061,2.646812395409646,3702.8122859311643
2.71,112.0,6.2,101.57928528986606,110.82420016685401,3807.5096678966793,1.028275098460517,1.1903067752358463,2.646812395409646,3702.8122859311643
3.58,127.0,4.9,106.82450935997787,119.59233772435455,3187.5630726256977,0.8608492212086591,1.2533284469985977,2.646812395409646,3702.8122859311643
4.45,130.0,4.9,112.23834883853202,128.0826553649563,2830.88695505618,0.7645234855172474,1.3022612177254034,2.646812395409646,3702.8122859311643
5.32,133.0,4.5,108.8676336199148,129.65356565687466,2227.849934210527,0.601664292482566,1.418310649478992,2.646812395409646,3702.8122859311643
6.2,136.0,7.4,101.52710377037258,128.1358108599031,1662.5407741935487,0.4489940741825808,1.5928579529696187,2.646812395409646,3702.8122859311643
