R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
0.87,24.3,3.9,25.201285681488557,42.31684149391644,730.0055172413795,0.19714894001379318,2.819558400473824,0.9888965903150531,3702.8122859311643
1.74,49.6,3.9,33.615856377608466,57.76048768757366,649.4401149425287,0.17539104464195404,2.952387403815336,0.9888965903150531,3702.8122859311643
2.61,73.6,5.2,42.75874705835053,72.38135601836706,700.5020881226054,0.18918109642883146,2.86552029446509,0.9888965903150531,3702.8122859311643
3.5,101.0,4.4,52.64773119518067,87.01645565814523,791.9381714285713,0.21387478226685713,2.7317657681883807,0.9888965903150531,3702.8122859311643
4.37,107.0,3.5,61.59172062866892,100.02059534033955,868.0869679633868,0.23443990700303208,2.6371461380079415,0.9888965903150531,3702.8122859311643
5.24,115.0,3.5,69.4999032373427,111.58322960225674,921.8008683206106,0.24894615150300572,2.5776826868799922,0.9888965903150531,3702.8122859311643
6.11,123.0,3.9,74.77813985383696,120.22118527483704,915.1833387888706,0.24715898839001638,2.5847151924960534,0.9888965903150531,3702.8122859311643
6.98,130.0,3.9,78.19045593932805,126.75855473459177,875.8950429799427,0.23654859478237825,2.6281313484431,0.9888965903150531,3702.8122859311643
7.85,134.0,3.5,80.16517198883814,131.65182627200082,818.6566624203821,0.2210905115365605,2.6970085218296544,0.9888965903150531,3702.8122859311643
8.72,136.0,3.9,79.83160464377501,134.01914986712154,730.8583830275228,0.19737926921232796,2.8182790986277566,0.9888965903150531,3702.8122859311643
9.6,137.0,4.0,80.95769358127738,137.73851468378354,682.7237656250002,0.18437979376351568,2.8946398514496265,0.9888965903150531,3702.8122859311643
10.47,136.0,3.5,80.5935614674026,139.74647311357032,620.3746084049666,0.16754146861888733,3.006637130027774,0.9888965903150531,3702.8122859311643
11.35,137.0,3.5,79.83564711330396,141.22641203187123,561.5621629955947,0.1516582855494053,3.1292348019631717,0.9888965903150531,3702.8122859311643
12.19,137.0,3.5,78.34925079412055,141.69636204605473,503.57712059064806,0.1359985550723134,3.270752669378687,0.9888965903150531,3702.8122859311643
13.12,137.0,5.0,75.14396582560705,140.36556360403537,430.38228658536593,0.11623119222667687,3.4892567232447167,0.9888965903150531,3702.8122859311643
13.94,138.0,5.0,73.16324828764782,139.95688485855572,383.9928909612627,0.10370304009745342,3.659338433268651,0.9888965903150531,3702.8122859311643
14.86,137.0,7.5,70.11502192825728,138.41419635748622,330.8288223418573,0.0893452859057537,3.8970782186924158,0.9888965903150531,3702.8122859311643
