R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
9.19,248.0,7.0,154.2270600445979,220.0667569780886,2588.246577801959,0.6989948120340862,2.0360466631507634,0.7920166725580957,3702.8122859311643
13.79,264.0,6.6,174.52452463765658,255.14792941287195,2208.7606744017403,0.5965089515323061,2.1373279693091844,0.7920166725580957,3702.8122859311643
18.35,272.0,5.7,174.8140879620404,267.38942418286223,1665.3932070844683,0.44976441647126697,2.3395675795438238,0.7920166725580957,3702.8122859311643
22.94,271.0,5.7,170.38247136956312,272.9469103542257,1265.483284655623,0.34176274327052086,2.5662947685025377,0.7920166725580957,3702.8122859311643
27.52,264.0,5.3,155.40427069421227,265.64056020028545,877.5613135901164,0.2369985961547148,2.9218833641268724,0.7920166725580957,3702.8122859311643
32.11,242.0,7.4,141.30009501058376,257.5287401161002,621.7912441606975,0.16792405235425878,3.321746596130151,0.7920166725580957,3702.8122859311643
36.7,244.0,5.3,131.11982630403384,252.41232292842255,468.45800681198915,0.12651411160967987,3.70582047704864,0.7920166725580957,3702.8122859311643
41.44,241.0,6.2,122.60308886810314,248.32280120710467,362.7296669884169,0.09796058751522682,4.102327925944672,0.7920166725580957,3702.8122859311643
46.02,237.0,8.6,115.93660573779103,245.3840205379155,292.0751097348978,0.07887926451055519,4.479725397871096,0.7920166725580957,3702.8122859311643
