R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
0.34,13.5,10.1,31.926017603202563,53.21351136065983,2997.8547058823524,0.8096156311441176,2.7781413408088818,0.5000063322577876,3702.8122859311643
0.67,31.3,12.5,35.39985451947508,63.268306492728975,1870.3726865671642,0.5051221995977613,3.1942541313762365,0.5000063322577876,3702.8122859311643
1.0,35.3,13.4,34.68985154191352,66.45434396225907,1203.3857999999998,0.324992386077,3.669795531453205,0.5000063322577876,3702.8122859311643
1.34,50.5,9.38,33.23873643807779,67.78111504260849,824.4877611940298,0.22266528722686568,4.158420530322334,0.5000063322577876,3702.8122859311643
1.68,61.0,10.1,31.335326709641947,67.79191144346963,584.4658928571429,0.1578437813544643,4.680446705319405,0.5000063322577876,3702.8122859311643
2.01,66.5,11.9,29.61644222387287,67.47992777131549,436.3849004975124,0.1178522881528607,5.191387483563032,0.5000063322577876,3702.8122859311643
2.34,74.4,11.6,28.161487886828706,67.18096526432049,338.918547008547,0.09153003739786326,5.690904344368648,0.5000063322577876,3702.8122859311643
2.67,83.0,9.17,26.856124068822737,66.81922350789868,270.13161048689136,0.07295309338614232,6.190363901128678,0.5000063322577876,3702.8122859311643
3.01,86.4,7.66,25.51177571240387,66.19780376505507,216.22946843853825,0.058396011393853836,6.732956150030627,0.5000063322577876,3702.8122859311643
3.35,83.6,8.18,24.351214548765324,65.65802818352756,177.009447761194,0.04780405650962686,7.270000117118128,0.5000063322577876,3702.8122859311643
3.68,79.8,7.93,23.711545710897887,65.78577062548786,152.78190217391304,0.04126104441059783,7.697402586148308,0.5000063322577876,3702.8122859311643
4.02,82.8,6.95,23.440549268308537,66.46733868252839,136.6814303482587,0.03691287048700249,8.040462158916645,0.5000063322577876,3702.8122859311643
4.35,83.5,7.19,23.444286084246627,67.51456423364151,126.35277011494256,0.03412346086109196,8.29317659098851,0.5000063322577876,3702.8122859311643
4.68,80.4,7.85,23.433865451521225,68.48069728341055,117.3388995726496,0.031689129913087616,8.539815410530792,0.5000063322577876,3702.8122859311643
5.02,80.3,7.57,23.22799173411253,69.07461023697249,107.47800796812749,0.029026048221912352,8.843283754129752,0.5000063322577876,3702.8122859311643
5.35,82.1,7.92,22.817966605287157,69.21693622896139,97.31955140186916,0.026282604649345797,9.201759193384905,0.5000063322577876,3702.8122859311643
5.69,82.4,8.33,22.2766851214448,69.08266918683424,87.21453427065028,0.02355359319780317,9.616943980084212,0.5000063322577876,3702.8122859311643
6.03,80.9,7.88,21.78778097925532,68.98292996965256,78.72427860696516,0.02126067230199005,10.024374229679145,0.5000063322577876,3702.8122859311643
6.36,79.0,6.15,21.64679537483551,69.46697979848511,73.67669025157232,0.01989749535279088,10.298396566938438,0.5000063322577876,3702.8122859311643
6.69,81.4,6.11,21.82373364023672,70.5264076927706,71.19213004484304,0.01922650260056054,10.443484387858605,0.5000063322577876,3702.8122859311643
7.02,79.7,5.59,22.221891233646158,71.98958140138289,70.34365384615384,0.01899735887596154,10.4948747856526,0.5000063322577876,3702.8122859311643
7.36,77.5,6.33,22.578594951856502,73.3762907484988,69.26534646739128,0.018706145793716027,10.561307377844736,0.5000063322577876,3702.8122859311643
7.7,79.9,6.41,22.456003651585025,73.82087567950599,65.4898831168831,0.017686525283961037,10.806708691773906,0.5000063322577876,3702.8122859311643
8.03,81.5,7.86,22.537009562051484,74.61757338735816,63.252403486924045,0.017082260347696145,10.961996646336134,0.5000063322577876,3702.8122859311643
8.37,82.2,7.82,22.711603862343143,75.59954458286595,61.62687574671446,0.016643262198536443,11.0800762579375,0.5000063322577876,3702.8122859311643
8.7,82.0,7.09,22.8245952866639,76.42694948130632,59.88070689655172,0.016171683108017244,11.212097859735396,0.5000063322577876,3702.8122859311643
9.03,84.7,5.74,23.039457458889956,77.44100240406422,58.78367663344408,0.015875413630011076,11.297892442222569,0.5000063322577876,3702.8122859311643
9.37,86.1,5.54,23.095737702009,78.14620550888745,56.92775880469584,0.015374195181590184,11.448592911267594,0.5000063322577876,3702.8122859311643
9.7,85.3,5.23,23.24156190964798,78.9985746857178,55.687649484536074,0.015039285058041236,11.553348930346276,0.5000063322577876,3702.8122859311643
10.04,86.5,6.45,23.1362929182702,79.3529797637984,53.31554282868524,0.01439866207402888,11.763564304104683,0.5000063322577876,3702.8122859311643
