R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
0.67,43.8,10.9,41.78899855225057,46.57474637677695,2606.448358208955,0.7039104758597016,1.2421586554569812,4.999994369545293,3702.8122859311643
1.32,64.2,7.71,54.11411830566955,62.36625785627759,2218.4377272727274,0.5991223848159092,1.328245026579825,4.999994369545293,3702.8122859311643
1.97,73.3,8.62,62.83079539525184,74.04704309446453,2003.9131218274113,0.5411867972463199,1.3888979150611591,4.999994369545293,3702.8122859311643
2.62,84.2,8.4,68.58260821811898,82.86420917797035,1795.2573091603053,0.4848361651983779,1.4598424397519967,4.999994369545293,3702.8122859311643
3.28,96.2,5.67,75.86886416706132,92.14872822549778,1754.9038262195124,0.4739381018279727,1.4752021169627625,4.999994369545293,3702.8122859311643
3.93,102.0,4.79,82.07586094583473,100.23131490517196,1714.1086386768445,0.46292074950426204,1.4913375793183892,4.999994369545293,3702.8122859311643
4.58,104.0,5.67,83.96664635437097,105.15391585410009,1539.3881441048031,0.4157348591376637,1.5683294035244517,4.999994369545293,3702.8122859311643
5.22,106.0,5.37,83.75063790801835,108.33550644269492,1343.710603448276,0.3628892041202587,1.6732675489500681,4.999994369545293,3702.8122859311643
5.9,106.0,5.24,83.65700448856629,111.52178896292646,1186.1854915254237,0.3203471847688136,1.7771121476487148,4.999994369545293,3702.8122859311643
6.54,108.0,5.22,82.42415665325306,113.49148578599817,1038.7984097859328,0.28054309253883797,1.8959092212034419,4.999994369545293,3702.8122859311643
7.19,111.0,4.68,81.32518767270076,115.37100802885064,919.8589916550765,0.24842171858132825,2.012533999695941,4.999994369545293,3702.8122859311643
7.87,114.0,4.61,81.88871991916835,118.38398838303823,852.0663850063531,0.23011330826674078,2.0899590180793433,4.999994369545293,3702.8122859311643
8.51,116.0,4.47,82.3374829588566,121.0270152205697,796.6464277320799,0.2151463175054642,2.1605756264609304,4.999994369545293,3702.8122859311643
9.16,117.0,5.22,81.4991665601557,122.61810445966307,725.12163209607,0.19582997357202517,2.2636165536662514,4.999994369545293,3702.8122859311643
9.84,118.0,5.22,79.8771234459529,123.55854574625103,648.4100457317072,0.17511285900053353,2.392768832744218,4.999994369545293,3702.8122859311643
10.48,120.0,4.5,78.39311704480184,124.3318989447477,586.4008396946566,0.15836634277213746,2.515412804675422,4.999994369545293,3702.8122859311643
11.13,121.0,3.62,77.1719644689702,125.21675488446624,535.0864420485174,0.14450811997183285,2.632726697641418,4.999994369545293,3702.8122859311643
11.78,122.0,3.17,75.58979064662105,125.68654942244679,485.04384125636676,0.1309933649889007,2.764721065851032,4.999994369545293,3702.8122859311643
12.43,122.0,2.74,74.02054376995619,126.0477178602555,440.79170555108607,0.11904241195965408,2.899782547302864,4.999994369545293,3702.8122859311643
13.08,122.0,3.18,72.94699719659474,126.72975565171265,406.82449541284404,0.10986905735366974,3.018160677665781,4.999994369545293,3702.8122859311643
13.73,123.0,3.56,72.41741813956088,127.80475645538041,381.95793517844146,0.1031534697639658,3.1146407403398144,4.999994369545293,3702.8122859311643
14.38,124.0,4.31,71.81233912079456,128.74725799283476,358.62392559109884,0.09685177046476012,3.2142365152459846,4.999994369545293,3702.8122859311643
15.03,124.0,4.76,70.98996654457586,129.4278508602927,335.3010878243513,0.09055308828328346,3.324003991390697,4.999994369545293,3702.8122859311643
15.68,123.0,5.23,70.70545205286506,130.54027897484667,318.8304177295918,0.08610493676414221,3.4086567205160194,4.999994369545293,3702.8122859311643
16.33,123.0,5.66,70.76738549642765,131.929659364706,306.67623086344145,0.08282251628813532,3.4755103044482643,4.999994369545293,3702.8122859311643
16.98,123.0,5.62,70.78922905357848,133.24243126967647,295.1186660777385,0.07970122255428445,3.542833414877952,4.999994369545293,3702.8122859311643
17.72,121.0,5.67,70.74845687363081,134.63067776983917,282.4686314898419,0.07628489096330417,3.62121341781589,4.999994369545293,3702.8122859311643
18.28,122.0,6.32,70.91099985192706,135.8374282757967,275.07493982494526,0.07428811362382386,3.6695404847965167,4.999994369545293,3702.8122859311643
19.02,122.0,6.35,70.81797723742186,137.10028033427278,263.67959516298635,0.07121062986769192,3.7479142832444516,4.999994369545293,3702.8122859311643
19.67,121.0,5.86,70.54156646970635,137.98568030748893,252.97979664463645,0.06832098878083376,3.82628961609923,4.999994369545293,3702.8122859311643
20.32,120.0,5.94,70.02874338441323,138.6040635991857,241.33980807086616,0.06517743526665848,3.9174120927092178,4.999994369545293,3702.8122859311643
20.97,119.0,6.13,69.27093510268215,138.941377444499,228.82510491177882,0.06179765195799956,4.023102518219087,4.999994369545293,3702.8122859311643
