R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
2.61,179.0,14.7,171.38284619529458,196.08100776595253,11253.670486590037,3.039222519960939,1.3089900901053395,0.9195033016668271,3702.8122859311643
5.24,195.0,6.8,144.99180056127312,186.30751259489108,4011.9508072519084,1.0834874947604867,1.6511017926090326,0.9195033016668271,3702.8122859311643
7.85,181.0,9.8,121.7118416588953,175.10528869437428,1887.1047643312102,0.5096409481791083,2.0698213325283814,0.9195033016668271,3702.8122859311643
10.65,162.0,20.4,103.90416064816654,166.5639362024723,1013.7159248826291,0.27376919125342725,2.5697807648773803,0.9195033016668271,3702.8122859311643
13.47,145.0,9.6,91.89605307084739,161.39772218624722,626.9402056421677,0.16931460663675205,3.0846158418135774,0.9195033016668271,3702.8122859311643
16.03,147.0,17.9,84.41465263803435,158.80873852321753,444.5311029320025,0.12005229231333127,3.5392652870986177,0.9195033016668271,3702.8122859311643
18.58,150.0,21.0,78.6425017404711,157.05642444430703,332.86561248654476,0.08989535163617872,3.988382213841565,0.9195033016668271,3702.8122859311643
