R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
0.33,90.0,20.0,31.50867816967256,38.58512034804598,3008.475151515152,0.8124838417939396,1.49961352844126,1.3941509722464729,3702.8122859311643
0.99,125.0,15.0,65.92686895340928,76.59366509526232,4390.254595959596,1.1856541074578286,1.3497732041115273,1.3941509722464729,3702.8122859311643
1.98,148.0,15.0,93.467877102243,108.52173779365265,4412.24446969697,1.1915928027087122,1.348058445523199,1.3941509722464729,3702.8122859311643
2.64,180.0,17.0,109.42123057249904,126.6051252157978,4535.229431818181,1.2248067365039772,1.338749695150303,1.3941509722464729,3702.8122859311643
3.63,201.0,15.0,139.21984933909388,157.96234848795908,5339.43979338843,1.4419958078014465,1.28737432960346,1.3941509722464729,3702.8122859311643
7.59,206.0,10.0,157.5831012513715,190.58825461872692,3271.7304084321477,0.883579872753228,1.46275967515567,1.3941509722464729,3702.8122859311643
12.5,214.0,5.0,154.11953688614562,203.44089630488028,1900.226532,0.51318467836458,1.7424532324899902,1.3941509722464729,3702.8122859311643
17.48,212.0,5.0,147.60772608505286,210.60023489358872,1246.4554233409608,0.3366239839045766,2.0356331872315367,1.3941509722464729,3702.8122859311643
22.46,213.0,2.0,134.9007379520216,209.82870163305685,810.2497373107745,0.21882009530683436,2.4193635641330444,1.3941509722464729,3702.8122859311643
27.44,214.0,2.0,129.00029050354885,213.31231860480713,606.4531687317783,0.16378177501354774,2.734327283860875,1.3941509722464729,3702.8122859311643
32.32,213.0,2.0,124.5530513476085,216.71072368162507,479.99574876237625,0.12963005188951116,3.02727630636204,1.3941509722464729,3702.8122859311643
37.3,213.0,3.0,118.8130161219721,217.9474823548395,378.4593243967829,0.10220861744321719,3.364927191244374,1.3941509722464729,3702.8122859311643
42.28,203.0,3.0,112.30156031863494,217.42042720120492,298.2885631504258,0.08055730080721975,3.748254824720637,1.3941509722464729,3702.8122859311643
