R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
0.87,47.8,8.2,129.3845024722822,129.39302449135147,19241.781011494255,5.196531588869196,1.0001317360203328,4.507405334234647,3702.8122859311643
1.74,98.9,8.2,184.65943699145188,184.67064746735923,19597.18831609195,5.292514662585373,1.0001214215355356,4.507405334234647,3702.8122859311643
2.61,146.0,7.7,220.80218359427516,220.8188233114948,18679.541869731802,5.044690475049119,1.0001507262648923,4.507405334234647,3702.8122859311643
3.5,164.0,6.4,234.50096667178153,234.539459772774,15711.62953428571,4.243161230176871,1.00032832496037,4.507405334234647,3702.8122859311643
4.37,174.0,5.95,221.63765614173056,221.8010446710772,11241.018448512583,3.035805647297551,1.0014749186233962,4.507405334234647,3702.8122859311643
5.24,175.0,6.0,208.06338998007314,208.661130658672,8261.521803435115,2.2311478858447047,1.0057540088777446,4.507405334234647,3702.8122859311643
6.11,184.0,6.4,197.59274020064603,199.27160746572477,6389.998523731587,1.7257149513115713,1.017065400262373,4.507405334234647,3702.8122859311643
6.98,185.0,6.4,188.6655365454963,192.47551470984394,5099.525025787966,1.3772032260894271,1.0407965148694034,4.507405334234647,3702.8122859311643
7.85,188.0,6.65,182.772898838969,189.50794713330464,4255.532808917197,1.149270468040223,1.0750564131962659,4.507405334234647,3702.8122859311643
8.72,190.0,7.35,173.53671536594206,184.91458781562375,3453.554080275228,0.9326840826895295,1.1354280042279872,4.507405334234647,3702.8122859311643
9.6,191.0,6.4,164.88195116506841,181.67453966190828,2831.8810229166675,0.7647919484539899,1.2140648923760098,4.507405334234647,3702.8122859311643
10.47,191.0,5.55,157.99686952594976,180.02389853621298,2384.241717287487,0.6439002393792452,1.2982650342058109,4.507405334234647,3702.8122859311643
11.35,189.0,5.95,152.10996657024154,179.152410095056,2038.5411392070482,0.5505386127599515,1.3871708955540156,4.507405334234647,3702.8122859311643
12.19,186.0,6.85,146.78947775641143,178.45516948175708,1767.6087596390491,0.47736925967191984,1.47797951756676,4.507405334234647,3702.8122859311643
13.12,183.0,6.4,141.58349596616125,177.9909511165724,1527.8876775914637,0.4126289856487387,1.580412966423424,4.507405334234647,3702.8122859311643
13.94,179.0,6.85,137.19858800293827,177.56427158594914,1350.319408177905,0.3646740109695659,1.6749887120919646,4.507405334234647,3702.8122859311643
14.86,177.0,7.25,132.79055813573493,177.2458118436054,1186.630708613728,0.3204674223217665,1.7816302232703836,4.507405334234647,3702.8122859311643
15.79,177.0,8.55,129.07753127481172,177.24605082717164,1055.1620696643442,0.28496234434390116,1.8856098320923744,4.507405334234647,3702.8122859311643
16.72,178.0,12.0,126.04505317544199,177.55459487534895,950.2006836124402,0.2566159476197937,1.9843223310671092,4.507405334234647,3702.8122859311643
