R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
1.17,123.0,6.2,129.89285661652067,129.9837189995019,14420.644615384614,3.894511388053846,1.001399525197646,3.839391710816658,3702.8122859311643
1.56,142.0,6.2,148.99859965784913,149.10814306649107,14231.142756410256,3.8433335685099363,1.0014709356586917,3.839391710816658,3702.8122859311643
1.96,205.0,6.2,164.36613656711654,164.5026879317182,13783.789209183677,3.72251903277819,1.0016622412526222,3.839391710816658,3702.8122859311643
2.73,228.0,6.2,187.22362671415164,187.4272838005427,12839.811868131865,3.4675837921670323,1.0021767322475228,3.839391710816658,3702.8122859311643
3.52,238.0,6.2,199.22424024199466,199.57826715207176,11275.652812500002,3.0451591768078137,1.0035572123892704,3.839391710816658,3702.8122859311643
10.59,229.0,4.2,191.74066978604202,206.04264702936294,3471.622705382437,0.9375637859291079,1.1547441241180423,3.839391710816658,3702.8122859311643
17.65,225.0,6.9,176.2774279367611,215.62082715531614,1760.5513654390936,0.4754633045073089,1.4961943322939277,3.839391710816658,3702.8122859311643
24.61,220.0,4.0,167.10165214623103,226.11118185206,1134.6185351483136,0.3064207546948294,1.8309757497750057,3.839391710816658,3702.8122859311643
31.67,222.0,2.4,166.10508375724086,239.46801292806822,871.1998373855383,0.23528058408352542,2.078400182881952,3.839391710816658,3702.8122859311643
38.74,219.0,4.1,155.87948197245206,243.50434063173927,627.2176794011359,0.1693895425874678,2.4402566599935462,3.839391710816658,3702.8122859311643
45.8,214.0,4.7,142.22112114591138,242.2764627021814,441.6342205240175,0.1192699457658188,2.901978914898986,3.839391710816658,3702.8122859311643
52.86,216.0,2.6,133.69864098037795,243.37014507915382,338.1635754824063,0.09132614601265607,3.313451487697482,3.839391710816658,3702.8122859311643
59.82,216.0,8.8,130.34367706183528,247.7965075768803,284.0099322968908,0.07670114236575981,3.6141853847371053,3.839391710816658,3702.8122859311643
