R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
0.16,24.5,2.83,16.41194839133977,24.61114896905898,1683.4503125000003,0.45464100864531265,2.2487619959722336,0.8438811635982789,3702.8122859311643
0.26,35.3,2.46,24.98208257932072,35.397306541767456,2400.40173076923,0.6482644934201922,2.0076275860745003,0.8438811635982789,3702.8122859311643
0.36,43.2,1.12,33.2682558905633,45.42559752891179,3074.3801388888887,0.8302824722090278,1.8644091723265417,0.8438811635982789,3702.8122859311643
0.46,52.0,1.25,40.144181396561066,53.801768031370685,3503.3810869565204,0.9461406132489129,1.7961718367972985,0.8438811635982789,3702.8122859311643
0.56,60.9,2.93,45.169414984035384,60.20671655025218,3643.3500892857146,0.9839413418629466,1.7766462130271095,0.8438811635982789,3702.8122859311643
0.66,65.8,1.25,47.86623862389858,64.2336024119548,3471.48,0.9375252462000001,1.8008019629114111,0.8438811635982789,3702.8122859311643
0.76,71.7,1.25,50.19561783661996,67.79970516106522,3315.2632236842105,0.8953365625042764,1.82441654576383,0.8438811635982789,3702.8122859311643
0.86,74.6,1.6,51.60874344527291,70.39322463020383,3097.049302325581,0.8364046198325581,1.8604377797254945,0.8438811635982789,3702.8122859311643
0.96,74.6,1.03,53.09349159737002,72.98317995678386,2936.3738020833343,0.7930117908596358,1.8895700231329096,0.8438811635982789,3702.8122859311643
1.06,76.6,1.12,54.70689261875509,75.63712680066169,2823.4378301886795,0.7625117376099059,1.9115512734724052,0.8438811635982789,3702.8122859311643
1.16,78.5,1.6,56.394174787827154,78.3116447939401,2741.640474137931,0.7404211346480605,1.9283426160178376,0.8438811635982789,3702.8122859311643
1.27,83.4,1.8,58.337798210079896,81.2878524347099,2679.7627559055127,0.7237101286736224,1.9415618598059492,0.8438811635982789,3702.8122859311643
1.36,86.4,1.6,60.48990122326205,84.23620424314099,2690.461875,0.726599586271875,1.9392411903942754,0.8438811635982789,3702.8122859311643
1.47,87.4,1.41,62.44917453417619,87.14757538737948,2652.9927891156462,0.7164804975925171,1.947409180836559,0.8438811635982789,3702.8122859311643
1.57,90.3,1.41,64.4620574446705,89.98862263263278,2646.7241082802548,0.7147875463027071,1.9487982610490813,0.8438811635982789,3702.8122859311643
1.67,93.3,1.6,66.7434213986667,93.06432405299168,2667.475628742515,0.7203918056763473,1.9442384304181213,0.8438811635982789,3702.8122859311643
1.77,93.3,1.41,68.79059674112443,95.88625194748262,2673.5289265536717,0.7220265895497174,1.9429182708970647,0.8438811635982789,3702.8122859311643
1.87,95.2,1.25,70.46278556798617,98.3189601860004,2655.0824331550803,0.7170448373100269,1.9469506248159592,0.8438811635982789,3702.8122859311643
1.97,97.2,1.6,72.03738126833873,100.63583161718725,2634.2052284263964,0.7114066350149748,1.9515938731465434,0.8438811635982789,3702.8122859311643
2.08,99.1,2.02,73.72463733379772,103.1177910811545,2613.1356490384615,0.7057164790575722,1.9563290903477772,0.8438811635982789,3702.8122859311643
2.18,98.2,2.02,75.35433199226172,105.44848928061833,2604.7134633027513,0.7034419414668576,1.9582325981364541,0.8438811635982789,3702.8122859311643
2.28,98.2,1.6,75.84522430581902,106.64924342210313,2523.025460526316,0.6813808709970396,1.9772385881133865,0.8438811635982789,3702.8122859311643
