R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
1.74,87.5,9.4,90.04126248559602,94.74969400527256,4659.441925287357,1.25835218355273,1.1073183088570615,3.0461255431340226,3702.8122859311643
3.5,106.0,7.1,98.80884626388469,111.76767059572947,2789.482314285714,0.7533415412075715,1.2795013332167071,3.0461255431340226,3702.8122859311643
5.24,116.0,5.3,92.22189626113746,116.01153972497183,1623.0683492366409,0.43833395373659345,1.5824656287825496,3.0461255431340226,3702.8122859311643
6.98,125.0,5.7,85.1577368769274,118.40019542058221,1038.9455802292264,0.28058283812460605,1.9331102155681208,3.0461255431340226,3702.8122859311643
8.72,126.0,4.4,78.92397481120676,119.88776587344863,714.3341513761467,0.19291665259139906,2.3074475376949057,3.0461255431340226,3702.8122859311643
10.47,123.0,4.4,73.38444624033079,120.69420525565523,514.353099331423,0.13890876977094077,2.704984593651073,3.0461255431340226,3702.8122859311643
12.31,118.0,4.6,68.26580256614582,121.03420153030125,378.571876523152,0.10223901383322506,3.143473606132821,3.0461255431340226,3702.8122859311643
14.52,115.0,6.4,63.78559241709683,121.8115894682858,280.2067355371901,0.07567403203285127,3.6469686782299995,3.0461255431340226,3702.8122859311643
17.07,122.0,15.2,60.69123824737802,123.65906885178009,215.78362038664324,0.05827560343971881,4.151451297978776,3.0461255431340226,3702.8122859311643
31.82,121.0,10.2,49.19265900518084,129.9735661664833,76.0502105593966,0.020538500114723447,6.980868771707903,3.0461255431340226,3702.8122859311643
34.61,118.0,10.4,47.28066888274742,130.1223439812631,64.59005056342099,0.01744351200541029,7.574195872775608,3.0461255431340226,3702.8122859311643
37.16,113.0,10.5,45.7104599626825,130.23337637220484,56.228367868675996,0.015185314168453985,8.11733402236969,3.0461255431340226,3702.8122859311643
