R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
0.09,11.2,2.02,9.000088888449936,12.836633929226235,900.0177777777777,0.24306330115555558,2.0342705654328084,4.999994461134552,3702.8122859311643
0.26,26.5,1.03,19.07363101247374,24.434405805254958,1399.243846153846,0.3778867893115385,1.6411066720538545,4.999994461134552,3702.8122859311643
0.43,33.7,1.03,25.040323480338667,31.763876404319774,1458.180930232558,0.3938036329232558,1.60911515467169,4.999994461134552,3702.8122859311643
0.6,32.7,1.12,28.394769764870432,36.72960962645422,1343.7715833333334,0.36290567265291673,1.6732310759308964,4.999994461134552,3702.8122859311643
0.77,33.7,1.03,30.725655403912864,40.63308773102276,1226.05961038961,0.33111578867987007,1.7488692458407753,4.999994461134552,3702.8122859311643
0.94,35.7,2.24,32.61462478704914,43.978772530711275,1131.6103723404258,0.3056083552061171,1.818282816507772,4.999994461134552,3702.8122859311643
1.11,37.8,3.35,34.23508799462913,46.95081684163325,1055.8930180180178,0.285159747911036,1.8808034291426114,4.999994461134552,3702.8122859311643
1.28,41.8,3.35,34.94540599277679,49.13212522330698,954.0479687500001,0.25765496468046883,1.9767462302969216,4.999994461134552,3702.8122859311643
1.46,43.9,2.14,35.85899259600024,51.41876615104882,880.7310616438358,0.23785463416284255,2.0561137293798177,4.999994461134552,3702.8122859311643
1.63,44.9,1.25,36.66844147219786,53.4365107200794,824.892392638037,0.2227745640177915,2.1236907776906984,4.999994461134552,3702.8122859311643
2.05,53.2,1.6,38.564540059489886,58.01455564123018,725.4750000000001,0.19592540587500007,2.2630681269374513,4.999994461134552,3702.8122859311643
2.74,64.3,0.9,41.1296553596064,64.40166877301792,617.3899817518246,0.16673542542180653,2.4517946950325538,4.999994461134552,3702.8122859311643
3.42,73.1,2.4,41.84232366874478,68.64437876475601,511.9239912280701,0.13825275269100878,2.6914007479119295,4.999994461134552,3702.8122859311643
4.11,76.2,4.4,43.854825276131244,73.57462290598953,467.94299270072986,0.12637502432372263,2.8146300474029706,4.999994461134552,3702.8122859311643
4.79,78.4,3.8,44.82479893987256,77.28050254267893,419.4702713987474,0.11328423884530273,2.972372089765173,4.999994461134552,3702.8122859311643
5.48,83.1,3.1,44.523800376877084,79.65122644486797,361.7461313868613,0.09769496897299271,3.2003721377029515,4.999994461134552,3702.8122859311643
6.16,88.0,3.0,44.33203356490654,81.83441366937387,319.04694805194805,0.08616341402564937,3.4075061117548167,4.999994461134552,3702.8122859311643
6.85,89.9,2.4,43.281010847714725,83.03095408880877,273.4665547445255,0.07385374510708029,3.680317323474655,4.999994461134552,3702.8122859311643
7.53,90.6,2.8,42.55065393152025,84.29654738857391,240.44596945551126,0.06493604074100266,3.924705705604699,4.999994461134552,3702.8122859311643
8.21,91.6,2.6,42.664445970854935,86.25297651890216,221.71193057247254,0.059876632530054805,4.087106566236938,4.999994461134552,3702.8122859311643
8.9,92.3,1.4,42.49009825830013,87.83005509616203,202.85488202247186,0.054784003713398866,4.272783024913204,4.999994461134552,3702.8122859311643
9.57,90.9,1.0,41.94173816140671,88.85839751914479,183.81498432601882,0.04964199374200628,4.488529712632061,4.999994461134552,3702.8122859311643
10.31,89.6,2.7,41.5432178580331,90.09672035720541,167.39466052376338,0.04520743899435016,4.70346263718551,4.999994461134552,3702.8122859311643
10.96,89.4,2.7,40.78305530486896,90.64296911981012,151.7570802919708,0.0409842758890511,4.939792760216367,4.999994461134552,3702.8122859311643
