R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
5.49,198.0,10.0,160.10672977735823,180.78003625012008,4669.246797814209,1.2610001364516943,1.2749165657858583,1.5878386674663492,3702.8122859311643
6.17,195.0,5.0,164.22333147272346,186.9477228133414,4371.0376985413295,1.1804642960565643,1.295897472153912,1.5878386674663492,3702.8122859311643
6.92,194.0,4.0,166.28152191389157,191.50379547564944,3995.598920520232,1.0790714224702964,1.326376412522386,1.5878386674663492,3702.8122859311643
7.69,195.0,3.0,166.75022479744968,194.67671687820206,3615.8176163849157,0.9765057845689924,1.3629978501793234,1.5878386674663492,3702.8122859311643
8.36,195.0,3.0,165.5469037161372,196.00527157762954,3278.2030299043063,0.8853279012711066,1.401823638264973,1.5878386674663492,3702.8122859311643
9.12,195.0,3.0,162.65998592155356,196.16739486511523,2901.1262083333336,0.7834926494535418,1.4544278716881192,1.5878386674663492,3702.8122859311643
9.88,192.0,7.0,157.09293873373176,194.03241606020853,2497.792651821862,0.6745663725142712,1.5255809419713744,1.5878386674663492,3702.8122859311643
10.56,188.0,8.0,149.88698652651604,190.21573168418792,2127.4724176136365,0.5745558384628268,1.610515867032883,1.5878386674663492,3702.8122859311643
11.31,186.0,7.0,142.82472363004942,186.65320866499647,1803.6164173297961,0.48709366774617147,1.7079066731860792,1.5878386674663492,3702.8122859311643
12.08,186.0,6.0,136.64702814185165,183.77303058576243,1545.7293294701983,0.41744739136336917,1.8086859825844537,1.5878386674663492,3702.8122859311643
12.77,186.0,5.0,131.95662726820507,181.7926684320447,1363.5514079874708,0.36824751099813635,1.8979742476915473,1.5878386674663492,3702.8122859311643
13.47,185.0,6.0,128.01845327920503,180.37491229065745,1216.6833244246475,0.32858358201074245,1.9852130177725498,1.5878386674663492,3702.8122859311643
14.17,180.0,10.0,124.47674509722688,179.1977623052116,1093.469306280875,0.2953077882007445,2.07247221717453,1.5878386674663492,3702.8122859311643
14.98,163.0,8.0,120.73355693426744,178.02393539466243,973.0702116154871,0.2627922066999365,2.1742065685498,1.5878386674663492,3702.8122859311643
15.68,162.0,6.0,117.54869276176575,176.9553962114818,881.2305593112244,0.23798953100038583,2.2661675382988284,1.5878386674663492,3702.8122859311643
16.37,164.0,5.0,114.53626268566649,175.9261895312464,801.3778540012215,0.21642411014083993,2.3592555013973677,1.5878386674663492,3702.8122859311643
17.19,166.0,5.0,111.23102503348605,174.83920403741473,719.7406009307737,0.19437674539036942,2.470732696535605,1.5878386674663492,3702.8122859311643
17.88,166.0,5.0,108.57719751402685,173.95079959374343,659.3404821029083,0.17806478729912195,2.5667029101438574,1.5878386674663492,3702.8122859311643
18.58,166.0,5.0,106.10852274911757,173.17342520318235,605.9751668460711,0.1636526834342842,2.663556768313909,1.5878386674663492,3702.8122859311643
19.39,166.0,5.0,103.59573070353817,172.50025720597716,553.4850654976792,0.14947694421363075,2.772654642425936,1.5878386674663492,3702.8122859311643
20.09,168.0,5.0,101.5419823028879,171.956768774809,513.2291772025884,0.13860523774121705,2.8677895413039702,1.5878386674663492,3702.8122859311643
20.79,172.0,5.0,99.55126980606526,171.40857935542994,476.6933775853777,0.12873819701759504,2.9646368535009664,1.5878386674663492,3702.8122859311643
21.48,173.0,5.0,97.79600365045599,171.00532378332494,445.2541121973929,0.12024755181058892,3.0575744891175085,1.5878386674663492,3702.8122859311643
22.3,171.0,5.0,96.00005505206754,170.7356903840355,413.27401659192816,0.1116108472908991,3.163047150336899,1.5878386674663492,3702.8122859311643
22.99,170.0,5.0,94.64526443515281,170.60809599322616,389.63575815572,0.10522698102632454,3.2493874180213678,1.5878386674663492,3702.8122859311643
23.69,172.0,5.0,93.46625128890106,170.62690666000023,368.76066399324606,0.09958934872133601,3.3326168498318713,1.5878386674663492,3702.8122859311643
24.39,173.0,5.0,92.66651471810084,170.9814515498077,352.0739216892169,0.09508284366099837,3.4044921825378704,1.5878386674663492,3702.8122859311643
25.2,176.0,5.0,91.64455232036437,171.2523300439015,333.28269722222234,0.09000799162531949,3.4918828919990523,1.5878386674663492,3702.8122859311643
25.9,178.0,5.0,90.40273292329165,171.0893964658794,315.54649111969115,0.08521806312423941,3.581649382594802,1.5878386674663492,3702.8122859311643
26.59,180.0,6.0,89.18344829619451,170.89442645862854,299.1232587438887,0.08078272287266831,3.6718698312219455,1.5878386674663492,3702.8122859311643
27.41,180.0,8.0,87.74860380655637,170.62922867726505,280.91271324334184,0.07586469190206312,3.7811719293909976,1.5878386674663492,3702.8122859311643
28.1,180.0,5.0,86.52238421356637,170.34664926935463,266.4100701067615,0.07194803558338256,3.876236208459787,1.5878386674663492,3702.8122859311643
28.8,180.0,5.0,85.39209723387755,170.14276369793805,253.18785659722215,0.06837717849192881,3.9700100478303297,1.5878386674663492,3702.8122859311643
29.61,178.0,5.0,84.15713475398267,169.94379492029495,239.19025092874026,0.06459691511707025,4.077826484838385,1.5878386674663492,3702.8122859311643
30.31,174.0,5.0,83.25187103002551,169.91093260565532,228.66624975255695,0.0617547507394243,4.165380137333638,1.5878386674663492,3702.8122859311643
31.01,170.0,10.0,81.92052642653123,169.3867155068444,216.4131780070945,0.05844562491848598,4.275365269175496,1.5878386674663492,3702.8122859311643
