R_kpc,Vobs_kms,Verr_kms,Vbary_kms,Vpred_kms,gN_code,y,nu,beta,a0_code
1.74,84.9,11.3,96.9584818362994,98.1807553993121,5402.843218390805,1.459118853774713,1.0253712233145562,4.999994981794371,3702.8122859311643
3.5,136.0,9.9,127.47013944449893,130.41936734088355,4642.467557142858,1.253768000819786,1.0468085386694908,4.999994981794371,3702.8122859311643
5.24,162.0,8.0,171.20843495575795,173.069714871358,5593.955763358778,1.5107316632314887,1.0218610408999569,4.999994981794371,3702.8122859311643
6.98,179.0,6.5,189.42448284210784,192.36248428289807,5140.635343839542,1.388305684134026,1.0312608572286759,4.999994981794371,3702.8122859311643
8.72,182.0,6.1,177.32038475595525,186.76335546853957,3605.7934461009177,0.9737986070212444,1.1093434057325233,4.999994981794371,3702.8122859311643
10.47,179.0,7.0,169.962064296713,187.33117948526828,2759.035654250239,0.7451189639650909,1.2148317691425223,4.999994981794371,3702.8122859311643
12.19,174.0,6.2,163.9399321397932,189.19023380667917,2204.7827194421657,0.5954346451261485,1.3317660083397576,4.999994981794371,3702.8122859311643
13.94,171.0,7.2,151.08550178624023,186.4806221870681,1637.5056563845048,0.44223296509148136,1.52342765961011,4.999994981794371,3702.8122859311643
15.68,168.0,6.1,141.2326654850074,185.11470946020643,1272.1087882653062,0.34355205990286997,1.7179540682200949,4.999994981794371,3702.8122859311643
17.42,165.0,5.6,133.5799586390114,184.5620730828096,1024.3171842709528,0.2766322203701349,1.9089840955614026,4.999994981794371,3702.8122859311643
19.28,171.0,8.6,126.40514981597862,183.99683834855986,828.7480238589211,0.22381583506345956,2.1188059586297094,4.999994981794371,3702.8122859311643
21.48,174.0,7.6,118.91604265194836,183.25454695061774,658.3345065176909,0.17779310850270022,2.374808650936861,4.999994981794371,3702.8122859311643
